Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso1_0to25,N_0to25,Pearson_iso1_0to25,range_0to25,iso1_25to50,N_25to50,Pearson_iso1_25to50,range_25to50,iso1_50to75,N_50to75,Pearson_iso1_50to75,range_50to75,iso1_75to100,N_75to100,Pearson_iso1_75to100,range_75to100,iso1,N,Pearson_iso1,range
DC.DAC.HUNL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Hungary (current US$)",,,,,,,,,,,0.110895863914673,272,-0.0303480468872036,-2.473 to -0.841,0.10181315575266,326,-0.0526396401910073,-0.837 to -0.005,0.0922259873251053,360,-0.0330564574869642,-0.005 to 0.899,0.292661422523944,105,-0.119222408753563,0.903 to 2.148,0.136225006659914,550,0.127286669066132,-0.113_2.148
DC.DAC.IRLL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Ireland (current US$)",,,,,,,,,,,0.177279931366866,975,-0.0843383807251464,-2.473 to -0.841,0.111463231999349,783,0.0251190723195175,-0.837 to -0.005,0.216933909420414,466,-0.197182768245699,-0.005 to 0.899,0.340772934149999,114,-0.318640194748184,0.903 to 2.148,0.251225926405582,714,-0.217589925699342,-0.113_2.148
DC.DAC.ISLL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Iceland (current US$)",,,,,,,,,,,0.33738075970866,178,-0.182192894299799,-2.473 to -0.841,0.254433297857129,94,0.138846035156642,-0.837 to -0.005,0.249239435614674,66,-0.18596371097165,-0.005 to 0.899,0.250750018225155,31,-0.150207581335669,0.903 to 2.148,0.354045655912946,119,-0.304949860565659,-0.113_2.148
DC.DAC.ITAL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Italy (current US$)",,,,,,,,,,,0.089606654258405,1055,-0.053375759257635,-2.473 to -0.841,0.0617305070721972,979,-0.0036773878822777,-0.837 to -0.005,0.121868374083781,749,0.0161245962782527,-0.005 to 0.899,0.163327652618122,266,-0.0212626235266086,0.903 to 2.148,0.0976731658748313,1214,-0.0212885702853441,-0.113_2.148
DC.DAC.JPNL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Japan (current US$)",,,,,,,,,,,0.150493265557298,1188,0.0231160644141773,-2.473 to -0.841,0.165938201043738,1200,-0.0868973345313126,-0.837 to -0.005,0.23734973496539,1012,-0.184550583302197,-0.005 to 0.899,0.175441186447111,283,-0.102941128452139,0.903 to 2.148,0.217227353778736,1522,-0.0963991922832756,-0.113_2.148
DC.DAC.KORL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",,,,,,,,,,,0.225419587106568,1060,0.104609101438705,-2.473 to -0.841,0.0576178903768447,1122,0.0460548910558036,-0.837 to -0.005,0.295846294669468,889,-0.190686531235033,-0.005 to 0.899,0.215915538832158,210,-0.169661774064033,0.903 to 2.148,0.264297481929354,1308,-0.172090790885093,-0.113_2.148
DC.DAC.LUXL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",,,,,,,,,,,0.0886163761354313,828,0.0110117567164714,-2.473 to -0.841,0.114471256899121,703,0.0574227882237762,-0.837 to -0.005,0.270682428040458,508,-0.238457054671768,-0.005 to 0.899,0.249856141690192,168,-0.163638744038043,0.903 to 2.148,0.228655831848945,816,-0.197740394059406,-0.113_2.148
DC.DAC.NLDL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",,,,,,,,,,,0.209892132611464,940,-0.0977614727041917,-2.473 to -0.841,0.210468028385837,911,-0.140800293904461,-0.837 to -0.005,0.171042101817102,714,-0.0261795997438381,-0.005 to 0.899,0.399424042936073,214,-0.331439038633039,0.903 to 2.148,0.138344424496801,1104,-0.0730090900899446,-0.113_2.148
DC.DAC.NORL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Norway (current US$)",,,,,,,,,,,0.194535407520155,1061,-0.0757155741350562,-2.473 to -0.841,0.130703578025271,1015,0.00348873119629945,-0.837 to -0.005,0.0760048151802486,693,-0.00605366170023944,-0.005 to 0.899,0.412285029011749,245,-0.338208301247329,0.903 to 2.148,0.0939867387159853,1114,-0.070893678052581,-0.113_2.148
DC.DAC.NZLL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",,,,,,,,,,,0.440379777439639,602,0.386516009184181,-2.473 to -0.841,0.103445823908688,761,-0.0401709808316912,-0.837 to -0.005,0.245858981753614,505,-0.204559196388521,-0.005 to 0.899,0.332349669145553,14,0.0793505686724269,0.903 to 2.148,0.291458654542581,643,-0.235116454453924,-0.113_2.148
DC.DAC.POLL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Poland (current US$)",,,,,,,,,,,0.136579539171517,421,0.0151170588137582,-2.473 to -0.841,0.13722185219911,398,0.0435638304559019,-0.837 to -0.005,0.264620630358397,435,0.0253477260544602,-0.005 to 0.899,0.198084614700891,117,-0.139146967591675,0.903 to 2.148,0.33674189192284,649,0.243622016687396,-0.113_2.148
DC.DAC.PRTL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Portugal (current US$)",,,,,,,,,,,0.191353686696752,469,-0.0756263250624994,-2.473 to -0.841,0.248588016943395,382,-0.0248980503079405,-0.837 to -0.005,0.087765273845158,426,0.013995707296619,-0.005 to 0.899,0.293820654775931,157,-0.250877900770047,0.903 to 2.148,0.110209547259241,686,-0.096239201276104,-0.113_2.148
DC.DAC.SVKL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",,,,,,,,,,,0.290393421910483,117,0.0901404060627112,-2.473 to -0.841,0.208443075707728,155,-0.00350165886864206,-0.837 to -0.005,0.396742932158577,161,0.29984587237877,-0.005 to 0.899,0.35243333401113,103,-0.0909701040613333,0.903 to 2.148,0.433658345396641,299,0.221090666203647,-0.113_2.148
DC.DAC.SVNL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",,,,,,,,,,,0.1817069370984,129,0.117929202068794,-2.473 to -0.841,0.316644476256706,96,0.25608560631465,-0.837 to -0.005,0.228715776038562,146,0.151557978375891,-0.005 to 0.899,0.270638272706757,86,0.238789896483743,0.903 to 2.148,0.611042044021032,271,0.567833812856547,-0.113_2.148
DC.DAC.SWEL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Sweden (current US$)",,,,,,,,,,,0.179869091635946,1082,-0.0668565357875134,-2.473 to -0.841,0.142548647053211,991,-0.0564252626742834,-0.837 to -0.005,0.19338645145689,749,0.186176236106502,-0.005 to 0.899,0.516033583057388,254,-0.512704907978482,0.903 to 2.148,0.188798770158616,1189,0.0725287421094232,-0.113_2.148
DC.DAC.TOTL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, Total (current US$)",,,,,,,,,,,0.219486297116279,1200,-0.0476030770136647,-2.473 to -0.841,0.120789930803262,1200,-0.0377869040334054,-0.837 to -0.005,0.204232720229478,1024,-0.159389435076567,-0.005 to 0.899,0.265422395750072,288,-0.158754451430423,0.903 to 2.148,0.11929539272745,1539,-0.049236258651968,-0.113_2.148
DC.DAC.USAL.CD,Economic Policy & Debt: Official development assistance,"Net bilateral aid flows from DAC donors, United States (current US$)",,,,,,,,,,,0.210248913806627,1170,0.0225547609168877,-2.473 to -0.841,0.0561255645995191,1162,-0.0133358501916652,-0.837 to -0.005,0.117003508063846,923,-0.0720098660824704,-0.005 to 0.899,0.36744029941824,270,-0.258012958460675,0.903 to 2.148,0.106796934033833,1404,-0.0540708485421484,-0.113_2.148
DC.ODA.TLDC.CD,Economic Policy & Debt: Official development assistance,"Net ODA provided, to the least developed countries (current US$)",,,,,,,,,,,0,0,,-2.473 to -0.841,0.841286190522233,10,0.812381359728002,-0.837 to -0.005,0.503366129709735,44,-0.366403499529254,-0.005 to 0.899,0.294788535370363,725,0.206482263182602,0.903 to 2.148,0.30655108065667,769,0.198740286359772,-0.113_2.148
DC.ODA.TLDC.GN.ZS,Economic Policy & Debt: Official development assistance,Net ODA provided to the least developed countries (% of GNI),,,,,,,,,,,0,0,,-2.473 to -0.841,0.84501382522081,10,0.807313200642194,-0.837 to -0.005,0.629173476936574,44,-0.457164846664953,-0.005 to 0.899,0.458595881167397,723,0.362061599653741,0.903 to 2.148,0.454291439817443,767,0.348875399650257,-0.113_2.148
DC.ODA.TOTL.CD,Economic Policy & Debt: Official development assistance,"Net ODA provided, total (current US$)",,,,,,,,,,,0,0,,-2.473 to -0.841,0.841655856305192,12,0.83832243837351,-0.837 to -0.005,0.399952724570582,45,-0.203891637542634,-0.005 to 0.899,0.300312128859376,761,0.273601460769208,0.903 to 2.148,0.283859406396976,806,0.21954749084345,-0.113_2.148
DC.ODA.TOTL.GN.ZS,Economic Policy & Debt: Official development assistance,"Net ODA provided, total (% of GNI)",,,,,,,,,,,0,0,,-2.473 to -0.841,0.817166552203981,12,0.811642691818087,-0.837 to -0.005,0.449381293598328,38,-0.243353076115702,-0.005 to 0.899,0.55469386283979,642,0.513513222647531,0.903 to 2.148,0.525089475061407,681,0.430789417311572,-0.113_2.148
DC.ODA.TOTL.KD,Economic Policy & Debt: Official development assistance,"Net ODA provided, total (constant 2020 US$)",,,,,,,,,,,0,1200,,-2.473 to -0.841,0,1200,0.0389120423220247,-0.837 to -0.005,0,1200,-0.00395467214723935,-0.005 to 0.899,0,1199,0.375666884717046,0.903 to 2.148,0,2625,0.401052767119589,-0.113_2.148
DT.DOD.DECT.CD,Economic Policy & Debt: External debt: Debt outstanding,"External debt stocks, total (DOD, current US$)",,,,,,,,,,,0.180329251970765,1166,0.10638100358113,-2.473 to -0.841,0.120051094392788,1077,0.0586476497042687,-0.837 to -0.005,0.193439225480504,718,0.186123744019443,-0.005 to 0.899,0.288674193054411,147,-0.176997231891355,0.903 to 2.148,0.140222596235072,1047,0.0420997731016741,-0.113_2.148
DT.DOD.DECT.GN.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,External debt stocks (% of GNI),0.180171395271166,0.148407110693935,0.0829425443489861,0.115557697872473,0.131597926761162,0.0940089402782295,0.0908620112902963,0.138499243544421,0.0934053237774971,0.128497658167851,0.22463630794319,1156,-0.129072683607639,-2.473 to -0.841,0.165723206563042,1069,-0.108992306200286,-0.837 to -0.005,0.126121405719407,716,0.0423525188197174,-0.005 to 0.899,0.351218013966997,147,0.281385871815798,0.903 to 2.148,0.282852554590827,1044,0.257441030877763,-0.113_2.148
DT.DOD.DIMF.CD,Economic Policy & Debt: External debt: Debt outstanding,"Use of IMF credit (DOD, current US$)",,,,,,,,,,,0.204137345267172,1144,0.0653875087961512,-2.473 to -0.841,0.0736465390347735,1038,0.0387350930328371,-0.837 to -0.005,0.206915674499263,713,0.152313308569785,-0.005 to 0.899,0.318206651006818,147,-0.25852807080359,0.903 to 2.148,0.145606223406281,1034,0.064453739714849,-0.113_2.148
DT.DOD.DLXF.CD,Economic Policy & Debt: External debt: Debt outstanding,"External debt stocks, long-term (DOD, current US$)",,,,,,,,,,,0.168363490823001,1166,0.0953199700884727,-2.473 to -0.841,0.109389175056815,1077,0.05158808578487,-0.837 to -0.005,0.187822970808417,718,0.183717266527186,-0.005 to 0.899,0.288564537013604,147,-0.175865257451182,0.903 to 2.148,0.139107801754076,1047,0.0257022940583107,-0.113_2.148
DT.DOD.DPNG.CD,Economic Policy & Debt: External debt: Debt outstanding,"External debt stocks, private nonguaranteed (PNG) (DOD, current US$)",,,,,,,,,,,0.147369213007821,443,0.028131221876427,-2.473 to -0.841,0.122195892787618,718,-0.0362042330345302,-0.837 to -0.005,0.226624714462206,642,0.237131187109079,-0.005 to 0.899,0.25697067539269,146,-0.187401305755033,0.903 to 2.148,0.158638626025044,950,0.062203719459895,-0.113_2.148
DT.DOD.DPPG.CD,Economic Policy & Debt: External debt: Debt outstanding,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",,,,,,,,,,,0.158494839588547,1166,0.09565536147241,-2.473 to -0.841,0.0853821372942605,1077,0.0603611475815423,-0.837 to -0.005,0.183369140970852,718,0.155071329650815,-0.005 to 0.899,0.267663443297814,147,-0.153073136097052,0.903 to 2.148,0.144774511852417,1047,-0.0269924670053062,-0.113_2.148
DT.DOD.DSTC.CD,Economic Policy & Debt: External debt: Debt outstanding,"External debt stocks, short-term (DOD, current US$)",,,,,,,,,,,0.168533828683045,1166,0.140392844628142,-2.473 to -0.841,0.179828414853322,1077,0.0852660939209478,-0.837 to -0.005,0.168853949941416,718,0.153802047536436,-0.005 to 0.899,0.23362115435297,147,-0.113389262386063,0.903 to 2.148,0.119102174145479,1047,0.0496346258473015,-0.113_2.148
DT.DOD.DSTC.IR.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,Short-term debt (% of total reserves),0.107468204550188,0.0418445049485395,0.044433812301954,0.0943309261847996,0.0398879402374101,0.0756242013157687,0.0401417787384312,0.0864113874241172,0.0464071450560641,0.0387514124090168,0.0825076582087934,922,-0.0659276868328599,-2.473 to -0.841,0.0906715896224876,1032,-0.0704465763801129,-0.837 to -0.005,0.146905674593824,673,0.167449830674006,-0.005 to 0.899,0.188082381242023,140,-0.100790258118691,0.903 to 2.148,0.149837355469729,981,0.125822337541029,-0.113_2.148
DT.DOD.DSTC.XP.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,"Short-term debt (% of exports of goods, services and primary income)",0.174759371867332,0.102432503092843,0.103121869709096,0.161734585592503,0.113529006971606,0.0889799358673471,0.0912328458761055,0.133215510395608,0.0930403137692603,0.075936802010374,0.125147916119484,953,-0.0492495309588792,-2.473 to -0.841,0.0885868474821755,1007,-0.0188742431822455,-0.837 to -0.005,0.104442074227005,672,0.0242970100891513,-0.005 to 0.899,0.174811976110324,137,0.0941694314325363,0.903 to 2.148,0.132321979475844,976,0.0603914817130146,-0.113_2.148
DT.DOD.DSTC.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,Short-term debt (% of total external debt),0.350555496143531,0.158013915481246,0.171079056861229,0.149370325299909,0.110471135122347,0.071673846248219,0.100352348382794,0.0583097024656666,0.0634562036454884,0.0652650168405906,0.137002666971076,1170,0.0915380728964383,-2.473 to -0.841,0.224283015367835,1083,0.193634542390379,-0.837 to -0.005,0.127437332876323,718,0.1262689706274,-0.005 to 0.899,0.194870112939697,147,0.00981035278936878,0.903 to 2.148,0.12213905345589,1047,0.106861018298917,-0.113_2.148
DT.DOD.MIBR.CD,Economic Policy & Debt: External debt: Debt outstanding,"PPG, IBRD (DOD, current US$)",,,,,,,,,,,0.191637476897539,301,-0.0475658698875512,-2.473 to -0.841,0.10789115107536,653,0.0227791864575474,-0.837 to -0.005,0.137052565646716,677,-0.0369082750962536,-0.005 to 0.899,0.298514225631794,147,-0.154957607528508,0.903 to 2.148,0.17338485982796,967,-0.141489145317822,-0.113_2.148
DT.DOD.MIDA.CD,Economic Policy & Debt: External debt: Debt outstanding,"PPG, IDA (DOD, current US$)",,,,,,,,,,,0.232591255263404,1153,-0.0259464699970552,-2.473 to -0.841,0.281651368761721,884,-0.230110489557087,-0.837 to -0.005,0.184340452443087,421,-0.135012957864485,-0.005 to 0.899,0.506101445771711,86,-0.465203266002759,0.903 to 2.148,0.174208067765224,629,-0.112379877123275,-0.113_2.148
DT.DOD.MWBG.CD,Economic Policy & Debt: External debt: Debt outstanding,"IBRD loans and IDA credits (DOD, current US$)",,,,,,,,,,,0.227247209637944,1153,-0.0289115338437863,-2.473 to -0.841,0.146059094680264,1070,-0.112735113674797,-0.837 to -0.005,0.120507318137964,720,-0.063950684883972,-0.005 to 0.899,0.322430423906344,147,-0.261826002841391,0.903 to 2.148,0.161449384191575,1041,-0.129944384142718,-0.113_2.148
DT.DOD.PVLX.CD,Economic Policy & Debt: External debt: Debt outstanding,Present value of external debt (current US$),,,,,,,,,,,0.206558122290873,33,0.157950236709743,-2.473 to -0.841,0.203398637151178,30,-0.0817546759753528,-0.837 to -0.005,0.345160416148731,27,0.290764591027038,-0.005 to 0.899,0.493825948718494,7,-0.312575467091938,0.903 to 2.148,0.230909460127688,47,0.0641728094710254,-0.113_2.148
DT.DOD.PVLX.EX.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,"Present value of external debt (% of exports of goods, services and income)",,,,,,,,,,,0.324293564668804,28,-0.320147616582471,-2.473 to -0.841,0.339984918931693,29,-0.242142875803738,-0.837 to -0.005,0.433456869341689,27,-0.278283156616593,-0.005 to 0.899,0.631276087340451,7,-0.367679109488325,0.903 to 2.148,0.436705391239701,47,-0.353490923177739,-0.113_2.148
DT.DOD.PVLX.GN.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,Present value of external debt (% of GNI),,,,,,,,,,,0.316341977107942,33,0.149750694476931,-2.473 to -0.841,0.246023145515082,28,0.145084489916918,-0.837 to -0.005,0.347348562224705,27,-0.155993260514593,-0.005 to 0.899,0.602914434957786,7,0.320476816789133,0.903 to 2.148,0.253825469598044,46,-0.139874473772292,-0.113_2.148
DT.NFL.BLAT.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, bilateral (NFL, current US$)",,,,,,,,,,,0.200772840349503,1127,0.10689738119827,-2.473 to -0.841,0.125001943468323,1062,-0.0502880152422208,-0.837 to -0.005,0.171259511364047,718,-0.137643934032401,-0.005 to 0.899,0.178409057973148,145,-0.0199484843436785,0.903 to 2.148,0.11622510269232,1039,-0.035531015446264,-0.113_2.148
DT.NFL.BOND.CD,Economic Policy & Debt: External debt: Net flows,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",,,,,,,,,,,0.303272664397034,137,0.215770438978229,-2.473 to -0.841,0.160226333689581,410,0.098540532254477,-0.837 to -0.005,0.172413194831657,490,0.148220062130381,-0.005 to 0.899,0.232332256339337,94,0.059515079412044,0.903 to 2.148,0.149431600808343,690,0.0110776823280899,-0.113_2.148
DT.NFL.DPNG.CD,Economic Policy & Debt: External debt: Net flows,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",,,,,,,,,,,0.147328565449845,416,-0.025179544384241,-2.473 to -0.841,0.0835414284753489,680,-0.00196860971686134,-0.837 to -0.005,0.164756750067903,623,0.141129332556026,-0.005 to 0.899,0.1782847037866,141,0.144072329682081,0.903 to 2.148,0.111741975303605,916,0.0148709234258052,-0.113_2.148
DT.NFL.FAOG.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, FAO (current US$)",,,,,,,,,,,0.185960679301101,149,0.0634733637145889,-2.473 to -0.841,0.148659160716847,145,0.0680640596461772,-0.837 to -0.005,0.138093795927144,139,-0.0454617579484688,-0.005 to 0.899,0.407052715243747,25,0.360557682288845,0.903 to 2.148,0.275021416757424,200,-0.246721067758655,-0.113_2.148
DT.NFL.IAEA.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, IAEA (current US$)",,,,,,,,,,,0.1443885780771,472,0.0864627555852571,-2.473 to -0.841,0.12106431986204,463,-0.082723040637986,-0.837 to -0.005,0.120309269877942,515,0.105914096169838,-0.005 to 0.899,0.131564772142299,113,-0.0247144783234269,0.903 to 2.148,0.142281187564095,736,0.150225653202465,-0.113_2.148
DT.NFL.IFAD.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, IFAD (current US$)",,,,,,,,,,,0.205337848369883,1089,0.00967983516344643,-2.473 to -0.841,0.143909789786602,971,-0.100382490311315,-0.837 to -0.005,0.0837291741605288,581,-0.0113291246874509,-0.005 to 0.899,0.324666133895817,56,-0.248875064273222,0.903 to 2.148,0.0997843046707758,801,-0.0706246233814187,-0.113_2.148
DT.NFL.ILOG.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, ILO (current US$)",,,,,,,,,,,0.175194558562167,393,-0.00871941682122395,-2.473 to -0.841,0.0880353376548312,375,0.0716709318475125,-0.837 to -0.005,0.117878148110867,376,-0.0013305858166593,-0.005 to 0.899,0.324406047321998,69,-0.297030461684976,0.903 to 2.148,0.240329654339904,534,-0.222485407348419,-0.113_2.148
DT.NFL.IMFC.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, IMF concessional (NFL, current US$)",,,,,,,,,,,0.182038913822524,237,-0.0516152324685504,-2.473 to -0.841,0.445790313470141,19,0.241224606655106,-0.837 to -0.005,0.909397874379476,3,-0.759063340977733,-0.005 to 0.899,0,0,,0.903 to 2.148,0.909397874379476,3,-0.759063340977733,-0.113_2.148
DT.NFL.IMFN.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, IMF nonconcessional (NFL, current US$)",,,,,,,,,,,0.146238029389105,794,0.0817615720810956,-2.473 to -0.841,0.125650433681518,549,0.0286688224259952,-0.837 to -0.005,0.110503148695063,349,0.012042701474427,-0.005 to 0.899,0.244695225340289,93,-0.148396561635277,0.903 to 2.148,0.0853362000922028,521,-0.00341981610608945,-0.113_2.148
DT.NFL.MIBR.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, IBRD (NFL, current US$)",,,,,,,,,,,0.334298635429515,290,0.254123049304304,-2.473 to -0.841,0.183361629196294,655,0.153245097209305,-0.837 to -0.005,0.150123053472728,821,-0.0810822660731876,-0.005 to 0.899,0.166920320730677,392,-0.0706260967503612,0.903 to 2.148,0.20818553405891,1358,-0.1146555984658,-0.113_2.148
DT.NFL.MIDA.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, IDA (NFL, current US$)",,,,,,,,,,,0.225808164838118,1157,-0.0184271606836139,-2.473 to -0.841,0.235273679227063,870,-0.166223799197862,-0.837 to -0.005,0.213528532637766,479,-0.200495434176467,-0.005 to 0.899,0.504775891975257,205,-0.172292422247013,0.903 to 2.148,0.196731241632443,807,-0.105280969825181,-0.113_2.148
DT.NFL.MLAT.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, multilateral (NFL, current US$)",,,,,,,,,,,0.184755722062761,1163,0.0629359867819958,-2.473 to -0.841,0.0997254759665477,1072,0.0632301349174118,-0.837 to -0.005,0.171603123233572,718,-0.101946146324465,-0.005 to 0.899,0.225603097020208,147,-0.135131660559347,0.903 to 2.148,0.173895641002356,1042,-0.118911907343597,-0.113_2.148
DT.NFL.MOTH.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, others (NFL, current US$)",,,,,,,,,,,0.168123834292114,1130,0.0908203056469014,-2.473 to -0.841,0.116220503854518,1022,0.0812525991759057,-0.837 to -0.005,0.137432042369047,642,-0.0777039165497476,-0.005 to 0.899,0.211620024157384,140,-0.105032333519572,0.903 to 2.148,0.0969346362387278,936,-0.0360868935407865,-0.113_2.148
DT.NFL.NIFC.CD,Economic Policy & Debt: External debt: Net flows,"IFC, private nonguaranteed (NFL, current US$)",,,,,,,,,,,0.129274673872767,1170,0.0189147461641891,-2.473 to -0.841,0.101948774206539,1079,-0.015678829767304,-0.837 to -0.005,0.0725512746370006,759,-0.0149680770557216,-0.005 to 0.899,0.206437678846722,173,-0.0590027057850346,0.903 to 2.148,0.08928045490595,1115,-0.0461294842709731,-0.113_2.148
DT.NFL.OFFT.CD,Economic Policy & Debt: External debt: Net flows,"PPG, official creditors (NFL, current US$)",,,,,,,,,,,0.200702364927231,1165,0.0993812000237136,-2.473 to -0.841,0.111021755604363,1072,0.00236925420905502,-0.837 to -0.005,0.20506011337695,718,-0.161431177667235,-0.005 to 0.899,0.225578263836999,147,-0.127400203786938,0.903 to 2.148,0.146277412121294,1042,-0.086855086808745,-0.113_2.148
DT.NFL.PBND.CD,Economic Policy & Debt: External debt: Net flows,"PPG, bonds (NFL, current US$)",,,,,,,,,,,0.324954476272371,137,0.23986213525844,-2.473 to -0.841,0.149157532352016,410,0.0974362624104831,-0.837 to -0.005,0.169539509937911,490,0.130311734125834,-0.005 to 0.899,0.184071000956003,94,0.00159199031463301,0.903 to 2.148,0.146129107031548,690,-0.00764195939932206,-0.113_2.148
DT.NFL.PCBK.CD,Economic Policy & Debt: External debt: Net flows,"PPG, commercial banks (NFL, current US$)",,,,,,,,,,,0.205697991486545,558,0.0600015243857323,-2.473 to -0.841,0.10874668098543,824,0.0316512830039246,-0.837 to -0.005,0.22665151614584,629,0.0476668415932527,-0.005 to 0.899,0.196729874810373,143,-0.0854616525221834,0.903 to 2.148,0.134870868898766,935,0.00241062906904592,-0.113_2.148
DT.NFL.PCBO.CD,Economic Policy & Debt: External debt: Net flows,"Commercial banks and other lending (PPG + PNG) (NFL, current US$)",,,,,,,,,,,0.152806551369668,558,0.0303345188779746,-2.473 to -0.841,0.121154096763401,824,0.0272404857927808,-0.837 to -0.005,0.157633722572662,629,0.0794052453548472,-0.005 to 0.899,0.16402888714724,143,0.137750648674484,0.903 to 2.148,0.0972095377995061,935,-0.00365529021988493,-0.113_2.148
DT.NFL.PNGB.CD,Economic Policy & Debt: External debt: Net flows,"PNG, bonds (NFL, current US$)",,,,,,,,,,,0.302862415414799,16,-0.072287876169224,-2.473 to -0.841,0.173732968081468,200,0.0352460427543945,-0.837 to -0.005,0.190011545336361,319,0.174442253495366,-0.005 to 0.899,0.412469382567014,37,0.123425786865179,0.903 to 2.148,0.150612692897924,408,0.0608346446576377,-0.113_2.148
DT.NFL.PNGC.CD,Economic Policy & Debt: External debt: Net flows,"PNG, commercial banks and other creditors (NFL, current US$)",,,,,,,,,,,0.141793355245469,413,-0.0227104964517689,-2.473 to -0.841,0.0860835290008975,673,-0.0100967318578414,-0.837 to -0.005,0.148150264870656,604,0.0905589142143982,-0.005 to 0.899,0.171340634392385,141,0.144488877689482,0.903 to 2.148,0.10489115718012,893,-0.00342607823204608,-0.113_2.148
DT.NFL.PROP.CD,Economic Policy & Debt: External debt: Net flows,"PPG, other private creditors (NFL, current US$)",,,,,,,,,,,0.146892491949337,571,0.0109582317546924,-2.473 to -0.841,0.16786294230707,733,0.045601217817135,-0.837 to -0.005,0.119484037475038,572,-0.00478143844388774,-0.005 to 0.899,0.267965202153303,100,0.129673431853932,0.903 to 2.148,0.108243825409008,810,-0.0209616976374758,-0.113_2.148
DT.NFL.PRVT.CD,Economic Policy & Debt: External debt: Net flows,"PPG, private creditors (NFL, current US$)",,,,,,,,,,,0.229856583237473,779,0.145809710015753,-2.473 to -0.841,0.169734251683818,919,0.109406256011262,-0.837 to -0.005,0.170215431499633,696,0.118000003034952,-0.005 to 0.899,0.146161281201329,143,0.0106117546025985,0.903 to 2.148,0.117163272540961,1009,3.14619641117651e-05,-0.113_2.148
DT.NFL.RDBC.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, RDB concessional (NFL, current US$)",,,,,,,,,,,0.177220273696548,1106,0.0529472170713878,-2.473 to -0.841,0.23990467250786,856,-0.215748386047726,-0.837 to -0.005,0.227596950700927,357,-0.0823977816141643,-0.005 to 0.899,0,1,,0.903 to 2.148,0.161518808581662,487,-0.0259729796596613,-0.113_2.148
DT.NFL.RDBN.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, RDB nonconcessional (NFL, current US$)",,,,,,,,,,,0.252504640140305,666,0.172153662587336,-2.473 to -0.841,0.122903401491654,800,0.0673112988021675,-0.837 to -0.005,0.164210070045086,564,-0.0449387266987256,-0.005 to 0.899,0.243761407924805,143,0.00323147933590743,0.903 to 2.148,0.260247341969768,860,-0.147565053707777,-0.113_2.148
