Series Code,Topic,Indicator Name,iso1_all_all,iso2_all_all,iso3_all_all,iso4_all_all,iso5_all_all,iso6_all_all,iso7_all_all,iso8_all_all,iso9_all_all,iso10_all_all,iso4_0to25,N_0to25,Pearson_iso4_0to25,range_0to25,iso4_25to50,N_25to50,Pearson_iso4_25to50,range_25to50,iso4_50to75,N_50to75,Pearson_iso4_50to75,range_50to75,iso4_75to100,N_75to100,Pearson_iso4_75to100,range_75to100
FX.OWN.TOTL.40.ZS,Financial Sector: Access,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",,,,,,,,,,,0.28865911543897,133,0.2316471106649,-2.712 to -0.657,0.316809056768984,122,0.302423406596621,-0.656 to 0.111,0.14769893196918,129,0.0763275350406328,0.114 to 0.764,0.173276685028532,133,-0.0128831723401276,0.764 to 2.52
FX.OWN.TOTL.60.ZS,Financial Sector: Access,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",,,,,,,,,,,0.278973517166435,133,0.14804414081703,-2.712 to -0.657,0.298712897628331,122,0.280570811253746,-0.656 to 0.111,0.144671224247072,129,0.0764069986533915,0.114 to 0.764,0.175816250802417,133,-0.0653614756824762,0.764 to 2.52
FX.OWN.TOTL.FE.ZS,Financial Sector: Access,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",,,,,,,,,,,0.31640434012654,133,0.231622294852486,-2.712 to -0.657,0.275601408604153,123,0.249530207592553,-0.656 to 0.111,0.151960833899391,130,0.0631614468223065,0.114 to 0.764,0.164004214699337,143,-0.0487480152086965,0.764 to 2.52
FX.OWN.TOTL.MA.ZS,Financial Sector: Access,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",,,,,,,,,,,0.249069192754809,133,0.128418169760619,-2.712 to -0.657,0.319105548472134,123,0.305899758372515,-0.656 to 0.111,0.141049621910524,130,0.097073237602233,0.114 to 0.764,0.166850212634713,143,-0.0838638185996642,0.764 to 2.52
FX.OWN.TOTL.OL.ZS,Financial Sector: Access,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",,,,,,,,,,,0.274447275088067,133,0.162786724029199,-2.712 to -0.657,0.306282723540774,123,0.289314782589633,-0.656 to 0.111,0.161644544132575,130,0.106851069331087,0.114 to 0.764,0.165883345601502,143,-0.0873018113551117,0.764 to 2.52
FX.OWN.TOTL.PL.ZS,Financial Sector: Access,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",,,,,,,,,,,0.204648094304345,133,0.120167000279888,-2.712 to -0.657,0.325943513962179,123,0.320459565747152,-0.656 to 0.111,0.150523503141731,129,0.0846917050351659,0.114 to 0.764,0.170835971966077,143,-0.0188679726719178,0.764 to 2.52
FX.OWN.TOTL.SO.ZS,Financial Sector: Access,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",,,,,,,,,,,0.280235434021047,133,0.17867129509528,-2.712 to -0.657,0.324164908809702,123,0.289431238595634,-0.656 to 0.111,0.126795606640553,129,0.0523990487775816,0.114 to 0.764,0.16205241447171,143,-0.0773000643431456,0.764 to 2.52
FX.OWN.TOTL.YG.ZS,Financial Sector: Access,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",,,,,,,,,,,0.264209688132469,133,0.173111721036659,-2.712 to -0.657,0.277403293660967,123,0.255249938593307,-0.656 to 0.111,0.12153228667897,130,0.032998712159801,0.114 to 0.764,0.19341177331044,143,0.000513656554898255,0.764 to 2.52
FX.OWN.TOTL.ZS,Financial Sector: Access,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),,,,,,,,,,,0.284630818415092,133,0.184676918879767,-2.712 to -0.657,0.297283709476208,123,0.279419405965699,-0.656 to 0.111,0.146697772712425,130,0.0799819129947494,0.114 to 0.764,0.167638021008234,143,-0.066986365217935,0.764 to 2.52
GB.XPD.RSDV.GD.ZS,Infrastructure: Technology,Research and development expenditure (% of GDP),,,,,,,,,,,0.177988247325803,398,0.162910296080215,-2.712 to -0.657,0.138968047993222,447,-0.00899751890260053,-0.656 to 0.111,0.33719097939442,312,0.300302352317151,0.114 to 0.764,0.16284568039508,309,-0.0460408144664501,0.764 to 2.52
GC.AST.TOTL.CN,Public Sector: Government finance: Deficit & financing,Net acquisition of financial assets (current LCU),,,,,,,,,,,0.146433220049688,604,0.119620820888396,-2.712 to -0.657,0.0843684150296543,548,0.0377498224642821,-0.656 to 0.111,0.0719662418988396,460,0.0285579716486907,0.114 to 0.764,0.142225632768575,329,-0.00801718128002108,0.764 to 2.52
GC.AST.TOTL.GD.ZS,Public Sector: Government finance: Deficit & financing,Net acquisition of financial assets (% of GDP),,,,,,,,,,,0.0784050234962685,603,0.0297255455275206,-2.712 to -0.657,0.09186251460499,546,0.0491147547049346,-0.656 to 0.111,0.0877788710182822,459,-0.0323890962571534,0.114 to 0.764,0.0988233980333341,329,-0.0105042151369614,0.764 to 2.52
GC.DOD.TOTL.CN,Public Sector: Government finance: Deficit & financing,"Central government debt, total (current LCU)",,,,,,,,,,,0.221650448166871,376,0.193954653106773,-2.712 to -0.657,0.124441333138622,480,0.0928753033297356,-0.656 to 0.111,0.0889539720383547,351,0.0575413637334577,0.114 to 0.764,0.119382001182308,332,-0.0673576028866923,0.764 to 2.52
GC.DOD.TOTL.GD.ZS,Public Sector: Government finance: Deficit & financing,"Central government debt, total (% of GDP)",,,,,,,,,,,0.204827308872495,375,0.00303678852651849,-2.712 to -0.657,0.179064864212811,479,0.149538757395596,-0.656 to 0.111,0.175403744450972,350,0.126653697797345,0.114 to 0.764,0.192208614693175,332,-0.112240400640663,0.764 to 2.52
GC.LBL.TOTL.CN,Public Sector: Government finance: Deficit & financing,"Net incurrence of liabilities, total (current LCU)",,,,,,,,,,,0.16446801649648,605,0.131406472735439,-2.712 to -0.657,0.117342791126849,556,0.0913916269591949,-0.656 to 0.111,0.0935191491144531,478,-0.0339364545518016,0.114 to 0.764,0.155092476090299,398,-0.124992388580245,0.764 to 2.52
GC.LBL.TOTL.GD.ZS,Public Sector: Government finance: Deficit & financing,"Net incurrence of liabilities, total (% of GDP)",0.0794876369215162,0.0693529075838995,0.0715839287831588,0.128651322726013,0.0925411377314246,0.157425238011373,0.132498760922309,0.121914515826352,0.0647294585699184,0.0600755169438415,0.113409983205543,604,0.0907842069675939,-2.712 to -0.657,0.137657284789606,554,0.104333480316774,-0.656 to 0.111,0.083851505528287,477,0.0449852696749466,0.114 to 0.764,0.184326498633799,398,-0.173462660454872,0.764 to 2.52
GC.NFN.TOTL.CN,Public Sector: Government finance: Deficit & financing,Net investment in nonfinancial assets (current LCU),,,,,,,,,,,0.139449627473343,595,0.127300722580228,-2.712 to -0.657,0.109092261446934,644,-0.0549908382457759,-0.656 to 0.111,0.0751896742997303,551,0.0420823548813718,0.114 to 0.764,0.0973017660965044,519,-0.0488471789449826,0.764 to 2.52
GC.NFN.TOTL.GD.ZS,Public Sector: Government finance: Deficit & financing,Net investment in nonfinancial assets (% of GDP),0.444207092613644,0.127693101867273,0.173386797411132,0.13927501229303,0.0988780570282267,0.118516761812453,0.0821936659559829,0.127729899649422,0.19692038603275,0.113574097725345,0.159068725969178,594,0.120773670134422,-2.712 to -0.657,0.113971124278825,641,-0.0939147768270715,-0.656 to 0.111,0.200154812808371,550,-0.173184664171002,0.114 to 0.764,0.385558839977979,519,0.372999646020401,0.764 to 2.52
GC.NLD.TOTL.CN,Public Sector: Government finance: Deficit & financing,Net lending (+) / net borrowing (-) (current LCU),,,,,,,,,,,0.150626223138349,741,-0.124756951517478,-2.712 to -0.657,0.114642991820187,774,-0.0883308281774719,-0.656 to 0.111,0.0835072006399619,669,0.0455505963652313,0.114 to 0.764,0.112723872217386,657,0.0326498721239379,0.764 to 2.52
GC.NLD.TOTL.GD.ZS,Public Sector: Government finance: Deficit & financing,Net lending (+) / net borrowing (-) (% of GDP),0.0659302243191613,0.0651438089072888,0.121335042576036,0.150788203030005,0.188225237410981,0.227005511429271,0.18937329703379,0.0724858500843407,0.0994537141457012,0.080179216895984,0.12293836157564,740,-0.0820984304440311,-2.712 to -0.657,0.0967403678667536,771,-0.0414744829652751,-0.656 to 0.111,0.0981732325831221,668,-0.0262758765561142,0.114 to 0.764,0.211998237683338,657,0.0855150741605302,0.764 to 2.52
GC.REV.GOTR.CN,Public Sector: Government finance: Revenue,Grants and other revenue (current LCU),,,,,,,,,,,0.157056965277371,749,0.143127295636151,-2.712 to -0.657,0.0880025294946412,659,0.0190023044901311,-0.656 to 0.111,0.0808372707358053,591,0.0358866184593849,0.114 to 0.764,0.0898775942178576,564,-0.0534611969503262,0.764 to 2.52
GC.REV.GOTR.ZS,Public Sector: Government finance: Revenue,Grants and other revenue (% of revenue),0.484093651149291,0.144759208746622,0.169059015321836,0.16406680715896,0.223509055376741,0.173572895031241,0.0875951080230454,0.16052989156627,0.146395671768358,0.110513132276617,0.114881303930147,749,0.105355673660196,-2.712 to -0.657,0.163811936514078,658,-0.105208763964316,-0.656 to 0.111,0.100018379949056,590,-0.0231746711219308,0.114 to 0.764,0.343958272088928,552,0.368670850654917,0.764 to 2.52
GC.REV.SOCL.CN,Public Sector: Government finance: Revenue,Social contributions (current LCU),,,,,,,,,,,0.175424388125003,783,-0.130312095694667,-2.712 to -0.657,0.0956744397869837,819,0.0129405191436214,-0.656 to 0.111,0.0835601270065774,662,0.0464259550589425,0.114 to 0.764,0.0667379212526325,655,-0.0487432460216999,0.764 to 2.52
GC.REV.SOCL.ZS,Public Sector: Government finance: Revenue,Social contributions (% of revenue),0.704256487735886,0.387785324432859,0.146792701050737,0.13340612543424,0.167027320403789,0.115449440447053,0.0789943080405432,0.162788928131866,0.129680165877492,0.127698734917837,0.201883876646298,783,-0.0377485863655675,-2.712 to -0.657,0.0781676634447854,801,-0.0162267312838853,-0.656 to 0.111,0.0766616720800192,661,0.0557999480757076,0.114 to 0.764,0.171528829535285,647,-0.102843499600234,0.764 to 2.52
GC.REV.XGRT.CN,Public Sector: Government finance: Revenue,"Revenue, excluding grants (current LCU)",,,,,,,,,,,0.160151644996107,786,0.142918823077737,-2.712 to -0.657,0.0731449445087369,811,0.00374864581235216,-0.656 to 0.111,0.092890157217559,681,0.0326381257750136,0.114 to 0.764,0.0845527921866646,655,-0.048491321457145,0.764 to 2.52
GC.REV.XGRT.GD.ZS,Public Sector: Government finance: Revenue,"Revenue, excluding grants (% of GDP)",0.632692873431745,0.244659019990121,0.162122208770007,0.345104750322079,0.231730456321059,0.114906004637198,0.124116685529825,0.114680266664966,0.0810750520078115,0.0861697169484583,0.277364352375743,785,0.200017079949745,-2.712 to -0.657,0.11368440358211,808,0.0711683944633405,-0.656 to 0.111,0.116997257225556,679,0.0196160303615867,0.114 to 0.764,0.136319124511764,655,-0.0332532863656712,0.764 to 2.52
GC.TAX.EXPT.CN,Public Sector: Government finance: Revenue,Taxes on exports (current LCU),,,,,,,,,,,0.166870786075998,758,0.131495734193484,-2.712 to -0.657,0.166395369794914,815,-0.155455095125773,-0.656 to 0.111,0.0849000543157126,665,0.0273827553351763,0.114 to 0.764,0.111421158732533,614,-0.0900744535240734,0.764 to 2.52
GC.TAX.EXPT.ZS,Public Sector: Government finance: Revenue,Taxes on exports (% of tax revenue),0.196214814118093,0.152527652910589,0.0960053090927783,0.123800439568493,0.118746974974582,0.134016223022896,0.181282596280795,0.114586582080353,0.19062326834983,0.109300800937165,0.20323832133666,758,0.20082198209564,-2.712 to -0.657,0.224922541664633,812,-0.209199101731478,-0.656 to 0.111,0.0856301072912467,665,-0.0403102384228401,0.114 to 0.764,0.123891563410719,614,-0.0587927439540672,0.764 to 2.52
GC.TAX.GSRV.CN,Public Sector: Government finance: Revenue,Taxes on goods and services (current LCU),,,,,,,,,,,0.16160105574839,781,0.145106295112894,-2.712 to -0.657,0.0750003427198708,819,-0.0210122094984737,-0.656 to 0.111,0.139387003998497,670,-0.0682763616825806,0.114 to 0.764,0.126396481225439,661,-0.0539779248333843,0.764 to 2.52
GC.TAX.GSRV.RV.ZS,Public Sector: Government finance: Revenue,Taxes on goods and services (% of revenue),0.18812193164501,0.202044354433253,0.142266016769724,0.300151582361851,0.227387323310376,0.260067034001054,0.135335111397232,0.109668395181084,0.0920323140029128,0.108420912552378,0.269118814759916,781,-0.284106043334447,-2.712 to -0.657,0.14304493907338,801,0.085867417712132,-0.656 to 0.111,0.239150215484944,669,-0.222001726426783,0.114 to 0.764,0.203341745391952,649,-0.210490995457692,0.764 to 2.52
GC.TAX.GSRV.VA.ZS,Public Sector: Government finance: Revenue,Taxes on goods and services (% value added of industry and services),0.409061198919928,0.326283182625218,0.192879464858787,0.154402801882071,0.31189294286827,0.156130850219351,0.147461960456493,0.111860098083349,0.113162325602822,0.108462735244623,0.240733837786242,759,0.0479484932501282,-2.712 to -0.657,0.107225083461832,780,0.0742044402710956,-0.656 to 0.111,0.17651678459223,648,-0.161127677994936,0.114 to 0.764,0.15146045696799,647,-0.140734888617668,0.764 to 2.52
GC.TAX.IMPT.CN,Public Sector: Government finance: Revenue,Customs and other import duties (current LCU),,,,,,,,,,,0.159320874545183,758,0.137969198597983,-2.712 to -0.657,0.0698292650639523,815,-0.0311621812996347,-0.656 to 0.111,0.0770066916548109,665,0.0341280962532062,0.114 to 0.764,0.0731132403361299,614,-0.0538253409897193,0.764 to 2.52
GC.TAX.IMPT.ZS,Public Sector: Government finance: Revenue,Customs and other import duties (% of tax revenue),0.652879047287189,0.212744669764733,0.18487070287142,0.232865359533576,0.119476462587415,0.129636543487656,0.0957906668928996,0.0918438016117664,0.174593559874133,0.0968985697512532,0.152741025368666,758,0.117101979931358,-2.712 to -0.657,0.122150046342685,812,-0.0393672816274676,-0.656 to 0.111,0.180040960256581,665,0.0384183510883708,0.114 to 0.764,0.121355062869306,614,0.0728720525000606,0.764 to 2.52
GC.TAX.INTT.CN,Public Sector: Government finance: Revenue,Taxes on international trade (current LCU),,,,,,,,,,,0.15997084719331,786,0.145344197882609,-2.712 to -0.657,0.100627227373924,820,-0.0681763391982865,-0.656 to 0.111,0.0768074055724154,679,0.0187545923561464,0.114 to 0.764,0.0719916892512554,664,-0.0527210200343214,0.764 to 2.52
GC.TAX.INTT.RV.ZS,Public Sector: Government finance: Revenue,Taxes on international trade (% of revenue),0.613980968099198,0.186485826699288,0.167156825629575,0.242745218213815,0.165331333081047,0.101956013774803,0.0607510865608925,0.129438202888772,0.135279039797836,0.105633639059489,0.198138266152778,786,0.166459848790129,-2.712 to -0.657,0.107836838150445,802,-0.0416067448257053,-0.656 to 0.111,0.138015129434121,678,-0.0261804774825756,0.114 to 0.764,0.123000483156475,652,-0.033604933212554,0.764 to 2.52
GC.TAX.OTHR.CN,Public Sector: Government finance: Revenue,Other taxes (current LCU),,,,,,,,,,,0.131367472259697,786,0.117683391832582,-2.712 to -0.657,0.062973398828985,822,-0.0237713822051135,-0.656 to 0.111,0.0861171244892078,679,0.0106144548403188,0.114 to 0.764,0.103568975836568,664,-0.0666626463010851,0.764 to 2.52
GC.TAX.OTHR.RV.ZS,Public Sector: Government finance: Revenue,Other taxes (% of revenue),0.118710693801855,0.228428275660107,0.175689369306195,0.0991937867432932,0.0868404277780707,0.135947957720191,0.187795005560676,0.0918077766624232,0.156830293351024,0.0732879366792915,0.155303438846596,786,0.110865927291444,-2.712 to -0.657,0.0812584877871927,804,-0.05474423270347,-0.656 to 0.111,0.122840593280266,678,0.0818736812178203,0.114 to 0.764,0.211981419799597,652,-0.122560099311299,0.764 to 2.52
GC.TAX.TOTL.CN,Public Sector: Government finance: Revenue,Tax revenue (current LCU),,,,,,,,,,,0.162393594962876,786,0.146832686433703,-2.712 to -0.657,0.0714519749984271,825,-0.00620259696043486,-0.656 to 0.111,0.11552308496683,682,0.0127941680465507,0.114 to 0.764,0.0958241109036235,667,-0.0501993556990674,0.764 to 2.52
GC.TAX.TOTL.GD.ZS,Public Sector: Government finance: Revenue,Tax revenue (% of GDP),0.474696006402916,0.15513738286168,0.182462592290025,0.328696660789254,0.330837206945444,0.0956673010906895,0.108211623052235,0.145963559493024,0.0886182823082337,0.0910588296164921,0.276052452096577,785,0.220886115193514,-2.712 to -0.657,0.105968893837271,822,0.0975243941889061,-0.656 to 0.111,0.145336148406135,680,0.0267104889478489,0.114 to 0.764,0.223633510785399,667,-0.112829241834534,0.764 to 2.52
GC.TAX.YPKG.CN,Public Sector: Government finance: Revenue,"Taxes on income, profits and capital gains (current LCU)",,,,,,,,,,,0.162112793313164,786,0.14829652357504,-2.712 to -0.657,0.073673398050721,820,0.0125191032495049,-0.656 to 0.111,0.102627182337602,679,0.0338293640428903,0.114 to 0.764,0.0927235739177201,664,-0.0482021099387064,0.764 to 2.52
GC.TAX.YPKG.RV.ZS,Public Sector: Government finance: Revenue,"Taxes on income, profits and capital gains (% of revenue)",0.130574733323583,0.289154454395264,0.409866746702798,0.184827761556611,0.138331190622091,0.139082354083007,0.115147248189695,0.104672985769836,0.209744888241312,0.108100168244083,0.142333619257536,786,0.0303315000188184,-2.712 to -0.657,0.11505136441297,802,0.103376035360615,-0.656 to 0.111,0.223151344318768,678,0.184287921238912,0.114 to 0.764,0.183994432711975,652,-0.169444811876955,0.764 to 2.52
GC.TAX.YPKG.ZS,Public Sector: Government finance: Revenue,"Taxes on income, profits and capital gains (% of total taxes)",0.243067205900505,0.257055557670983,0.38103614095393,0.301182336235425,0.176263046096632,0.138137947841976,0.148511339108223,0.16846741679011,0.204513510320431,0.133430566996462,0.154894051021859,786,0.0529640870473863,-2.712 to -0.657,0.104368602223868,819,0.0884646311632524,-0.656 to 0.111,0.251189989628139,679,0.203022528869718,0.114 to 0.764,0.107217654117862,664,0.0406642622603989,0.764 to 2.52
GC.XPN.COMP.CN,Public Sector: Government finance: Expense,Compensation of employees (current LCU),,,,,,,,,,,0.170241876422202,756,0.136393226579883,-2.712 to -0.657,0.07115894431662,809,0.0175831328322352,-0.656 to 0.111,0.0805964959823301,675,0.0114627913676739,0.114 to 0.764,0.0821160347756846,670,-0.0519146313650481,0.764 to 2.52
GC.XPN.COMP.ZS,Public Sector: Government finance: Expense,Compensation of employees (% of expense),0.573079673510834,0.391503842367959,0.195848494198151,0.174611534431633,0.215572965547115,0.125233026331933,0.134078717588493,0.186320809934128,0.217739371286807,0.0858991003353674,0.246691995455869,740,-0.26233210890233,-2.712 to -0.657,0.0822252020125354,790,0.0390272757660382,-0.656 to 0.111,0.144703672598374,669,-0.0770756662875183,0.114 to 0.764,0.134987098133664,661,-0.0563672609522485,0.764 to 2.52
GC.XPN.GSRV.CN,Public Sector: Government finance: Expense,Goods and services expense (current LCU),,,,,,,,,,,0.163307172973216,730,0.146257382258,-2.712 to -0.657,0.0791815998969286,810,0.0120184456374086,-0.656 to 0.111,0.0892604704509784,673,0.00744886063243777,0.114 to 0.764,0.114806752092449,669,-0.0564113874909615,0.764 to 2.52
GC.XPN.GSRV.ZS,Public Sector: Government finance: Expense,Goods and services expense (% of expense),0.542397753306569,0.127230919421723,0.12402069961321,0.21401554126325,0.132978763463518,0.166743973919783,0.10935530657267,0.162475606027352,0.128701419830681,0.11290070600591,0.186055719405803,714,0.144888569467673,-2.712 to -0.657,0.134861660760505,791,-0.116944203488364,-0.656 to 0.111,0.125881578776759,667,-0.107536305526628,0.114 to 0.764,0.283819843364183,661,0.298061084131058,0.764 to 2.52
GC.XPN.INTP.CN,Public Sector: Government finance: Expense,Interest payments (current LCU),,,,,,,,,,,0.150025737991561,770,0.13381047056756,-2.712 to -0.657,0.0676551896871262,788,0.0151489769291538,-0.656 to 0.111,0.0788493202212336,680,0.0249173837621695,0.114 to 0.764,0.128848020642932,683,-0.112360150201455,0.764 to 2.52
GC.XPN.INTP.RV.ZS,Public Sector: Government finance: Expense,Interest payments (% of revenue),0.210230452977825,0.320521210359741,0.130354347444336,0.184207196852146,0.140393557515443,0.208040061533507,0.169019723146965,0.0840418177470355,0.119003846977735,0.174974843755146,0.175875845696788,770,-0.0479024630393081,-2.712 to -0.657,0.159369563820535,777,0.109127372825104,-0.656 to 0.111,0.105675109626115,668,0.0239358563243585,0.114 to 0.764,0.332382022991427,649,-0.262066002680325,0.764 to 2.52
GC.XPN.INTP.ZS,Public Sector: Government finance: Expense,Interest payments (% of expense),0.25579173175691,0.319745538562135,0.144514665347445,0.187264088901785,0.129663763285563,0.197707629641697,0.167794909505489,0.0833064532065291,0.106067116448882,0.184688696424198,0.184316197799702,753,-0.0531279130953582,-2.712 to -0.657,0.171841160430872,770,0.142148877281067,-0.656 to 0.111,0.115061846661567,662,-0.0303131216395055,0.114 to 0.764,0.287175109868059,662,-0.23529467127372,0.764 to 2.52
GC.XPN.OTHR.CN,Public Sector: Government finance: Expense,Other expense (current LCU),,,,,,,,,,,0.127789612719461,697,0.116729306635592,-2.712 to -0.657,0.0798861631657177,800,-0.0504466478241457,-0.656 to 0.111,0.0723178011604839,642,0.0464345106754312,0.114 to 0.764,0.0966829549228951,643,-0.0660065447391801,0.764 to 2.52
GC.XPN.OTHR.ZS,Public Sector: Government finance: Expense,Other expense (% of expense),0.213728852497195,0.0649697290171195,0.125190920305719,0.0926596775309269,0.118512433464143,0.0681954540643201,0.058643068695414,0.0528673735872358,0.0949985914535235,0.1488973668111,0.145409104251324,684,-0.094188234749518,-2.712 to -0.657,0.0991262868637773,782,-0.0909794994645592,-0.656 to 0.111,0.112056258413693,641,0.0918432286252454,0.114 to 0.764,0.134864914579321,632,-0.0599069947708717,0.764 to 2.52
GC.XPN.TOTL.CN,Public Sector: Government finance: Expense,Expense (current LCU),,,,,,,,,,,0.160738581985188,756,0.144323459424183,-2.712 to -0.657,0.0761295884422457,797,0.00829634154788921,-0.656 to 0.111,0.0790209152413904,671,0.0338711264505271,0.114 to 0.764,0.106866562295833,662,-0.0671135817541656,0.764 to 2.52
GC.XPN.TOTL.GD.ZS,Public Sector: Government finance: Expense,Expense (% of GDP),0.638854254058364,0.241387252584086,0.167495272812871,0.333653340284189,0.273608390233553,0.0803286114677321,0.131426924370061,0.131705617379077,0.0953632685484962,0.0867787549249897,0.260830424572037,755,0.224781558040198,-2.712 to -0.657,0.115534283517654,794,0.0900118858806141,-0.656 to 0.111,0.107476678700331,670,0.0421209751080159,0.114 to 0.764,0.10863876788102,662,-0.0851673765484233,0.764 to 2.52
GC.XPN.TRFT.CN,Public Sector: Government finance: Expense,Subsidies and other transfers (current LCU),,,,,,,,,,,0.16382691521129,702,0.152109639036728,-2.712 to -0.657,0.0845249265014454,793,0.0104651017803559,-0.656 to 0.111,0.0773664480364585,656,0.0533027369011714,0.114 to 0.764,0.103563994794429,658,-0.0755664866015804,0.764 to 2.52
GC.XPN.TRFT.ZS,Public Sector: Government finance: Expense,Subsidies and other transfers (% of expense),0.572437112483148,0.308065565613065,0.192371838421728,0.189993842556703,0.147341149952781,0.129025555678897,0.146678385972369,0.135090480593376,0.206420997116448,0.105114181468335,0.25236317533826,691,0.209995647639113,-2.712 to -0.657,0.118034389047578,776,-0.0277986614734918,-0.656 to 0.111,0.102180574762604,655,0.0735456225031442,0.114 to 0.764,0.208611364095527,650,-0.0251411832021273,0.764 to 2.52
GE.EST,"",Government Effectiveness: Estimate,,,,,,,,,,,0.203361249509126,975,0.119537999128576,-2.712 to -0.657,0.145450087210371,990,0.110426988165783,-0.656 to 0.111,0.129171471978612,1007,0.091251664486952,0.114 to 0.764,0.192590493105876,1004,-0.159361427009874,0.764 to 2.52
GE.NO.SRC,"",Government Effectiveness: Number of Sources,,,,,,,,,,,0.148093689300639,975,-0.126250446424683,-2.712 to -0.657,0.0990108676321906,990,0.0913098644634507,-0.656 to 0.111,0.11391711812801,1007,0.0197220065988451,0.114 to 0.764,0.120652942278806,1004,-0.0773213262451496,0.764 to 2.52
GE.PER.RNK,"",Government Effectiveness: Percentile Rank,,,,,,,,,,,0.195659747901504,975,0.124227875904625,-2.712 to -0.657,0.138282394843086,990,0.1063078279058,-0.656 to 0.111,0.111534369604115,1007,0.0641457952377131,0.114 to 0.764,0.211627191240149,1004,-0.185872313535661,0.764 to 2.52
GE.PER.RNK.LOWER,"","Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",,,,,,,,,,,0.172775490163779,975,0.120529501551991,-2.712 to -0.657,0.149197239077266,990,0.124994339446489,-0.656 to 0.111,0.116184436651403,1007,0.0780920982642339,0.114 to 0.764,0.201008691398502,1004,-0.177350603987132,0.764 to 2.52
GE.PER.RNK.UPPER,"","Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",,,,,,,,,,,0.213611556814881,975,0.137334712199987,-2.712 to -0.657,0.129207461885289,990,0.0835499044681887,-0.656 to 0.111,0.0987884951909774,1007,0.0494158789794719,0.114 to 0.764,0.207282143198222,1004,-0.182547068126647,0.764 to 2.52
GE.STD.ERR,"",Government Effectiveness: Standard Error,,,,,,,,,,,0.253286110853974,975,0.248520521120158,-2.712 to -0.657,0.100400788145239,990,-0.100201518737052,-0.656 to 0.111,0.114176092857013,1007,-0.0765273652444537,0.114 to 0.764,0.175626755941443,1004,0.171780797376813,0.764 to 2.52
GF.XPD.BUDG.ZS,Public Sector: Government finance,Primary government expenditures as a proportion of original approved budget (%),0.247300742880312,0.0864919292258782,0.0845064830761429,0.142808848556894,0.101883286394142,0.097410200373498,0.0576454466362215,0.0581523508495528,0.104662482710191,0.0970192471066744,0.210748849804639,536,0.20594811140647,-2.712 to -0.657,0.0954816894108401,489,-0.086460392725723,-0.656 to 0.111,0.106851671839017,340,-0.0843771798979077,0.114 to 0.764,0.151056415175344,270,-0.0841846923281045,0.764 to 2.52
HD.HCI.OVRL,Public Sector: Policy & institutions,Human capital index (HCI) (scale 0-1),,,,,,,,,,,0.248249898801931,126,0.213287099547328,-2.712 to -0.657,0.141508252300373,140,0.0493998394516264,-0.656 to 0.111,0.143608959710636,152,0.0531611845929992,0.114 to 0.764,0.160909956958069,148,-0.0664120087215644,0.764 to 2.52
HD.HCI.OVRL.FE,Public Sector: Policy & institutions,"Human capital index (HCI), female (scale 0-1)",,,,,,,,,,,0.31197683127488,114,0.269364426133979,-2.712 to -0.657,0.170606776894465,122,0.0469928158974939,-0.656 to 0.111,0.147275542965539,130,0.0360024957086208,0.114 to 0.764,0.184213989958571,131,-0.0672489014493312,0.764 to 2.52
HD.HCI.OVRL.LB,Public Sector: Policy & institutions,"Human capital index (HCI), lower bound (scale 0-1)",,,,,,,,,,,0.247387747825533,126,0.20278406452853,-2.712 to -0.657,0.142384592151244,140,0.0510959086110951,-0.656 to 0.111,0.145218262075765,152,0.0454098407110731,0.114 to 0.764,0.160436102632555,148,-0.0663312442717623,0.764 to 2.52
HD.HCI.OVRL.LB.FE,Public Sector: Policy & institutions,"Human capital index (HCI), female, lower bound (scale 0-1)",,,,,,,,,,,0.314474640705185,114,0.26620767184429,-2.712 to -0.657,0.172636557833418,122,0.0502184561620864,-0.656 to 0.111,0.149131375343335,130,0.0283492592052842,0.114 to 0.764,0.183576600490389,131,-0.0670027780810822,0.764 to 2.52
HD.HCI.OVRL.LB.MA,Public Sector: Policy & institutions,"Human capital index (HCI), male, lower bound (scale 0-1)",,,,,,,,,,,0.23199975461584,114,0.162387918881255,-2.712 to -0.657,0.180379030544309,122,0.0661062199685851,-0.656 to 0.111,0.164484828173266,129,0.0463005673704059,0.114 to 0.764,0.173759362868242,131,-0.0357849725544549,0.764 to 2.52
