Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso2_0to25,N_0to25,Pearson_iso2_0to25,range_0to25,iso2_25to50,N_25to50,Pearson_iso2_25to50,range_25to50,iso2_50to75,N_50to75,Pearson_iso2_50to75,range_50to75,iso2_75to100,N_75to100,Pearson_iso2_75to100,range_75to100
IC.IMP.CSBC.CD,Private Sector & Trade: Trade facilitation,"Cost to import, border compliance (US$)",0.555135201673622,0.387308589714673,0.157150781114432,0.166506768750763,0.15444639251369,0.112579734542945,0.113498674669693,0.163328819997028,0.223367801302044,0.210175940690462,0.188034561195198,220,0.0210985942740784,-2.058 to -0.808,0.216903937979537,294,-0.205198039318627,-0.808 to -0.12,0.223996836090027,298,0.206710289397516,-0.119 to 0.77,0.584648634966118,227,-0.441711438019593,0.772 to 2.648
IC.IMP.CSDC.CD,Private Sector & Trade: Trade facilitation,"Cost to import, documentary compliance (US$)",0.569230572408667,0.193548206436692,0.148886436275036,0.191463462788437,0.195432225690513,0.124907500849111,0.107612325741823,0.183269695002683,0.276727924542517,0.093521619522948,0.151067147504288,220,-0.0773818770989741,-2.058 to -0.808,0.219373933192355,294,0.0957610171164837,-0.808 to -0.12,0.234402612895889,298,0.206077110394848,-0.119 to 0.77,0.45166624170543,227,-0.380706099449885,0.772 to 2.648
IC.IMP.TMBC,Private Sector & Trade: Trade facilitation,"Time to import, border compliance (hours)",0.656012398054497,0.279119141857548,0.139122839401258,0.188925806431338,0.151300651351689,0.136531792869204,0.114071778390024,0.134234728263823,0.24733803162122,0.173136551260182,0.254265214874241,220,-0.163158769153116,-2.058 to -0.808,0.18173220856885,294,-0.0757058884485435,-0.808 to -0.12,0.253245837566571,298,0.252609213858156,-0.119 to 0.77,0.613259855914469,227,-0.483256798588873,0.772 to 2.648
IC.IMP.TMDC,Private Sector & Trade: Trade facilitation,"Time to import, documentary compliance (hours)",0.619573677946893,0.199847022062907,0.140718678503463,0.144605498223033,0.217304787542523,0.0994038622873834,0.105570556508872,0.182653528147827,0.325227927199202,0.165574809937975,0.264544853572327,220,-0.134633482074684,-2.058 to -0.808,0.171266876785514,294,0.0569115220200826,-0.808 to -0.12,0.336981325520378,298,0.273025457216921,-0.119 to 0.77,0.567067186503196,227,-0.48397613801483,0.772 to 2.648
IC.ISV.DURS,Private Sector & Trade: Business environment,Time to resolve insolvency (years),0.372959038573056,0.159053999670913,0.185330141975585,0.246826694171779,0.143436278601571,0.112225101401028,0.163545203667258,0.139605930345907,0.078509601859534,0.102422010021143,0.138963851111883,579,-0.0712691360968657,-2.058 to -0.808,0.135227461637574,651,-0.113840528261036,-0.808 to -0.12,0.276263461511242,630,0.255517128401495,-0.119 to 0.77,0.209983906674296,625,-0.0533540943484933,0.772 to 2.648
IC.LGL.CRED.XQ,Private Sector & Trade: Business environment,Strength of legal rights index (0=weak to 12=strong),0.199565129444952,0.341191075067657,0.210394878599446,0.163386650896938,0.132921038971553,0.130596738170365,0.260461660642731,0.150855432338143,0.121446129645701,0.0985143765495304,0.470551496694785,267,0.4887435255721,-2.058 to -0.808,0.182092394544856,345,0.114550091454532,-0.808 to -0.12,0.194168248884968,343,0.151430354470123,-0.119 to 0.77,0.472184702388427,269,0.441554692314812,0.772 to 2.648
IC.LGL.DURS,Private Sector & Trade: Business environment,Time required to enforce a contract (days),0.17842510156084,0.212434546596718,0.14079715439688,0.0849717144028616,0.182498747419891,0.166844988487919,0.170404300926319,0.119653325242934,0.119646473329622,0.127723232075513,0.159743974307085,685,0.0770955946659587,-2.058 to -0.808,0.133659267459847,716,0.0658553820202232,-0.808 to -0.12,0.116065852783218,707,-0.0774394869531642,-0.119 to 0.77,0.225279226467584,664,-0.208464144601733,0.772 to 2.648
IC.PRP.DURS,Private Sector & Trade: Business environment,Time required to register property (days),0.346026620042922,0.0951278456581317,0.125032096120129,0.129146265728872,0.123213099887876,0.108283153790976,0.113591298121847,0.0722777673722588,0.0799725227427048,0.155172146719663,0.154654163300667,641,0.00210307518788229,-2.058 to -0.808,0.103761437082373,686,0.05981581080916,-0.808 to -0.12,0.146344320409002,665,0.0550807562406381,-0.119 to 0.77,0.187033211801827,623,0.0471782170195452,0.772 to 2.648
IC.PRP.PROC,Private Sector & Trade: Business environment,Procedures to register property (number),0.211250169070728,0.137559407523686,0.0954247787254774,0.199526516861031,0.128307176958875,0.128344055035551,0.239182515669612,0.0698202397354854,0.0947673291796892,0.100485278995842,0.222748639941104,641,0.117576522153287,-2.058 to -0.808,0.127088492308025,686,0.0690171101959025,-0.808 to -0.12,0.0786198571697213,665,0.0331704452846084,-0.119 to 0.77,0.150239096986072,623,-0.0833072699034598,0.772 to 2.648
IC.REG.COST.PC.FE.ZS,Private Sector & Trade: Business environment,"Cost of business start-up procedures, female (% of GNI per capita)",0.639270786579726,0.125487405942594,0.154946935791354,0.136389619729284,0.132639428806713,0.0853770709130389,0.0999523506698378,0.192956267607484,0.0996505264682922,0.0992731970568051,0.0874993560253053,685,-0.0228012503429393,-2.058 to -0.808,0.155586251066619,716,0.124025308309638,-0.808 to -0.12,0.170312119287867,707,-0.0113697073778139,-0.119 to 0.77,0.338526192519706,664,-0.221568132223789,0.772 to 2.648
IC.REG.COST.PC.MA.ZS,Private Sector & Trade: Business environment,"Cost of business start-up procedures, male (% of GNI per capita)",0.639213053683998,0.12547227165037,0.154910643865082,0.136399238673279,0.132620787178537,0.0853534521463074,0.0999573923318848,0.192983876305628,0.099628214565899,0.0992504372323101,0.0874993560253053,685,-0.0228012503429393,-2.058 to -0.808,0.155583972154373,716,0.124024276993898,-0.808 to -0.12,0.170252674998064,707,-0.011427027518129,-0.119 to 0.77,0.338526192519706,664,-0.221568132223789,0.772 to 2.648
IC.REG.COST.PC.ZS,Private Sector & Trade: Business environment,Cost of business start-up procedures (% of GNI per capita),0.639247358151716,0.125480204939769,0.154931274773503,0.136393283459395,0.132629634183408,0.0853671622505582,0.0999493151856261,0.192966069665034,0.0996401312141346,0.0992623306096699,0.0874993560253053,685,-0.0228012503429393,-2.058 to -0.808,0.155583972154373,716,0.124024276993898,-0.808 to -0.12,0.170278423101173,707,-0.0113936453537954,-0.119 to 0.77,0.338526192519706,664,-0.221568132223789,0.772 to 2.648
IC.REG.DURS,Private Sector & Trade: Business environment,Time required to start a business (days),0.310246843506999,0.0781862132386103,0.105763091157947,0.114468510158475,0.125554465221971,0.194315500099956,0.178704869650539,0.163675049258895,0.0966989320720303,0.11274564337741,0.145335465356011,685,-0.0813581341550299,-2.058 to -0.808,0.135957586337679,716,-0.0931307409671368,-0.808 to -0.12,0.107127353203194,707,-0.00233842505647709,-0.119 to 0.77,0.159225578899673,664,-0.137731234899238,0.772 to 2.648
IC.REG.DURS.FE,Private Sector & Trade: Business environment,"Time required to start a business, female (days)",0.310713915430878,0.0794761452659093,0.105797366690458,0.11307677910768,0.12414225614431,0.194937566168615,0.179322580720104,0.162885244867673,0.0972119981562322,0.112916103755807,0.148996134875281,685,-0.0833780479768324,-2.058 to -0.808,0.136124335776333,716,-0.093461439310944,-0.808 to -0.12,0.107343371855207,707,-0.00216419568244083,-0.119 to 0.77,0.159324260198609,664,-0.13785984858767,0.772 to 2.648
IC.REG.DURS.MA,Private Sector & Trade: Business environment,"Time required to start a business, male (days)",0.309604099188052,0.077294971846322,0.105975386100106,0.115560315986721,0.126380824299951,0.194187533951981,0.178231852212604,0.164041988120586,0.0965216001349763,0.112472470278527,0.142487295626922,685,-0.079781467818779,-2.058 to -0.808,0.135760204800067,716,-0.0929090588951042,-0.808 to -0.12,0.106973014231181,707,-0.00249728068681686,-0.119 to 0.77,0.159111810689924,664,-0.137590263467068,0.772 to 2.648
IC.REG.PROC,Private Sector & Trade: Business environment,Start-up procedures to register a business (number),0.353815380048543,0.117624466186998,0.126955908570188,0.15355507628377,0.107714490394504,0.112519793688614,0.27725677081642,0.135831334167418,0.106655624970269,0.0802895277613456,0.197319914887059,685,-0.182400592733563,-2.058 to -0.808,0.155030331837956,716,-0.0865420584157751,-0.808 to -0.12,0.0876854852067651,707,0.0246199432070127,-0.119 to 0.77,0.189950617184172,664,-0.0965522255485654,0.772 to 2.648
IC.REG.PROC.FE,Private Sector & Trade: Business environment,"Start-up procedures to register a business, female (number)",0.353651495661527,0.13548440843552,0.144927507453366,0.140080951638984,0.12250717666058,0.121106522641317,0.283235974425016,0.129076331619362,0.107094725497835,0.0804416834603172,0.239925804411248,685,-0.223923816072222,-2.058 to -0.808,0.151671601467747,716,-0.088624723545394,-0.808 to -0.12,0.0851969609068224,707,0.0219565602549657,-0.119 to 0.77,0.189488013512304,664,-0.0965063857449544,0.772 to 2.648
IC.REG.PROC.MA,Private Sector & Trade: Business environment,"Start-up procedures to register a business, male (number)",0.345893670969645,0.116029788469349,0.127745479078469,0.163392117767451,0.111205130456891,0.114043849795162,0.280032620945058,0.139283582000632,0.107808963457617,0.0799716637680901,0.186543332328952,685,-0.160346671795081,-2.058 to -0.808,0.151286932961166,716,-0.0813543565509497,-0.808 to -0.12,0.0860516191173561,707,0.0181324927509383,-0.119 to 0.77,0.189917179279785,664,-0.0931247475176595,0.772 to 2.648
IC.TAX.DURS,Private Sector & Trade: Business environment,Time to prepare and pay taxes (hours),0.291620533340346,0.14250350442374,0.133886750909767,0.250316074247963,0.158406354631618,0.175171609693359,0.116861984949609,0.133903479581508,0.205020709549867,0.103715875034645,0.199135314454296,620,0.0158032799946102,-2.058 to -0.808,0.122430666742991,662,-0.0398942116150791,-0.808 to -0.12,0.147272874537209,647,0.112811114844496,-0.119 to 0.77,0.161158807243705,579,0.150671120464921,0.772 to 2.648
IC.TAX.GIFT.ZS,Private Sector & Trade: Business environment,Firms expected to give gifts in meetings with tax officials (% of firms),,,,,,,,,,,0.173344704242427,70,-0.0699162103974443,-2.058 to -0.808,0.167638034251354,66,0.138394148851535,-0.808 to -0.12,0.225330311064345,92,0.202652606463127,-0.119 to 0.77,0.274332202069513,154,0.154436755204596,0.772 to 2.648
IC.TAX.LABR.CP.ZS,Private Sector & Trade: Business environment,Labor tax and contributions (% of commercial profits),0.309418948992876,0.233998371673257,0.228829004743384,0.0857145947606452,0.178021062653741,0.125174463115963,0.0862852784011517,0.174267652745403,0.130357489625878,0.142671114775536,0.189817062052782,620,0.141252684267851,-2.058 to -0.808,0.162454624497904,662,0.110410551266298,-0.808 to -0.12,0.263097847229966,647,-0.266885760473953,-0.119 to 0.77,0.471663281688582,579,0.462126428377439,0.772 to 2.648
IC.TAX.METG,Private Sector & Trade: Business environment,Number of visits or required meetings with tax officials (average for affected firms),,,,,,,,,,,0.265258499286577,57,0.218821347333531,-2.058 to -0.808,0.24946036445939,64,0.23456087087401,-0.808 to -0.12,0.290574401603156,79,0.265421512816298,-0.119 to 0.77,0.31349874747521,100,-0.308910694046358,0.772 to 2.648
IC.TAX.OTHR.CP.ZS,Private Sector & Trade: Business environment,Other taxes payable by businesses (% of commercial profits),0.318358073991249,0.111369701464615,0.0883985978724583,0.0741376677755978,0.1122202128212,0.123275452381779,0.0750255356601092,0.132560042166016,0.182994844826666,0.0830721609769152,0.219028687930225,620,0.180214480001195,-2.058 to -0.808,0.0877296520940946,662,0.0217527026078835,-0.808 to -0.12,0.0878923906861563,647,-0.0272771104076714,-0.119 to 0.77,0.171066165587391,579,-0.135215431181816,0.772 to 2.648
IC.TAX.PAYM,Private Sector & Trade: Business environment,Tax payments (number),0.569372006209543,0.13165326365003,0.132423161129911,0.142822976667844,0.165452756319385,0.124783977995516,0.128515006219684,0.0960288383684615,0.0962244534829183,0.142695216275525,0.191160011281479,620,0.0913387758268724,-2.058 to -0.808,0.145513890654898,662,-0.104843561890704,-0.808 to -0.12,0.300390139715184,647,0.261634010699778,-0.119 to 0.77,0.354264373674226,579,0.0763700231973602,0.772 to 2.648
IC.TAX.PRFT.CP.ZS,Private Sector & Trade: Business environment,Profit tax (% of commercial profits),0.211090705976246,0.163059917314491,0.323046671212655,0.107123080810119,0.150564868922931,0.0929172518364846,0.115152343105423,0.129332792892007,0.0970960071775255,0.0903292059780183,0.158870701130197,620,0.140465869789464,-2.058 to -0.808,0.113873580126182,662,-0.0815378033377445,-0.808 to -0.12,0.0888420605641194,647,0.00889234551696425,-0.119 to 0.77,0.461886517522277,579,-0.420264802580087,0.772 to 2.648
IC.TAX.TOTL.CP.ZS,Private Sector & Trade: Business environment,Total tax and contribution rate (% of profit),0.228508194324693,0.0981577732984772,0.11245893722961,0.117405590205985,0.188069421633434,0.163861184999128,0.0756594387173256,0.252022516041168,0.197863874816072,0.105867258361695,0.33613541788287,620,0.299933836766607,-2.058 to -0.808,0.0950133273520813,662,0.0295913942479773,-0.808 to -0.12,0.18250520685732,647,-0.116544972959098,-0.119 to 0.77,0.173944832690356,579,-0.0690288620092966,0.772 to 2.648
IC.WRH.DURS,Private Sector & Trade: Business environment,Time required to build a warehouse (days),0.0963701364210958,0.123324501345807,0.113110396555306,0.139437519301984,0.117049102807234,0.0972511144374948,0.116307472469971,0.144484406336853,0.0968924065256389,0.0911685714719115,0.149126898657475,602,0.066739440542498,-2.058 to -0.808,0.188176014908058,661,0.0938962044528429,-0.808 to -0.12,0.238093441198213,643,0.224300056326721,-0.119 to 0.77,0.135727453678777,567,0.084980698663296,0.772 to 2.648
IC.WRH.PROC,Private Sector & Trade: Business environment,Procedures to build a warehouse (number),0.201148471806945,0.16858941575824,0.27776243251966,0.313209533263736,0.113451573360721,0.1152201367398,0.0943701065899366,0.124536817212192,0.0876510059706531,0.145214911626102,0.163397851896471,602,-0.0800039438430149,-2.058 to -0.808,0.140045728627889,661,-0.0697599197489983,-0.808 to -0.12,0.163998534517702,643,0.110982383414884,-0.119 to 0.77,0.169751072054015,567,0.174706389386435,0.772 to 2.648
IE.PPI.ENGY.CD,Private Sector & Trade: Private infrastructure investment,Investment in energy with private participation (current US$),,,,,,,,,,,0.302500256437203,259,0.245893100523447,-2.058 to -0.808,0.139954513430082,280,-0.0247116082287756,-0.808 to -0.12,0.212079270089438,155,-0.169568510670271,-0.119 to 0.77,0.147323071141273,269,0.032230939742313,0.772 to 2.648
IE.PPI.ICTI.CD,Private Sector & Trade: Private infrastructure investment,Investment in ICT with private participation (current US$),,,,,,,,,,,0.256745021610656,52,0.173283519551987,-2.058 to -0.808,0.175554430304838,61,-0.132069959678057,-0.808 to -0.12,0.193453605468059,39,0.0733661263126508,-0.119 to 0.77,0.235313635594713,63,-0.0939874084446805,0.772 to 2.648
IE.PPI.TRAN.CD,Private Sector & Trade: Private infrastructure investment,Investment in transport with private participation (current US$),,,,,,,,,,,0.214057903404755,162,0.127510988235565,-2.058 to -0.808,0.142793720637519,179,0.0558444912623486,-0.808 to -0.12,0.233038286326058,57,-0.202551785055708,-0.119 to 0.77,0.22012918387059,130,-0.145971279723949,0.772 to 2.648
IE.PPI.WATR.CD,Private Sector & Trade: Private infrastructure investment,Investment in water and sanitation with private participation (current US$),,,,,,,,,,,0.257945844327672,61,0.180246650827329,-2.058 to -0.808,0.160340208257112,82,0.0668304541504306,-0.808 to -0.12,0.215374121850575,19,-0.0175652844648725,-0.119 to 0.77,0.257693158379886,60,-0.171262735511528,0.772 to 2.648
IE.PPN.ENGY.CD,Private Sector & Trade: Private infrastructure investment,Public private partnerships investment in energy (current US$),,,,,,,,,,,0.268075540605658,210,0.232527477995755,-2.058 to -0.808,0.151667832722511,251,-0.0455063068174639,-0.808 to -0.12,0.217049000801195,150,-0.170060269088371,-0.119 to 0.77,0.148521464473629,209,-0.0750266131992445,0.772 to 2.648
IE.PPN.ICTI.CD,Private Sector & Trade: Private infrastructure investment,Public private partnerships investment in ICT (current US$),,,,,,,,,,,0.359024573830637,23,0.337180334307765,-2.058 to -0.808,0.418950737017459,17,0.349229773784017,-0.808 to -0.12,0.254973543035573,21,-0.0114161837849374,-0.119 to 0.77,0.213587639854438,17,-0.118155931140159,0.772 to 2.648
IE.PPN.TRAN.CD,Private Sector & Trade: Private infrastructure investment,Public private partnerships investment in transport (current US$),,,,,,,,,,,0.211022218743368,157,0.127292316819427,-2.058 to -0.808,0.144739265515259,173,0.0625755123121705,-0.808 to -0.12,0.238040812899981,56,-0.207588551583722,-0.119 to 0.77,0.21166136401845,119,-0.126712843752279,0.772 to 2.648
IE.PPN.WATR.CD,Private Sector & Trade: Private infrastructure investment,Public private partnerships investment in water and sanitation (current US$),,,,,,,,,,,0.25648044185047,60,0.176373086860576,-2.058 to -0.808,0.167800045801412,80,0.0739003644973152,-0.808 to -0.12,0.214847280359636,18,0.0219568874820483,-0.119 to 0.77,0.235996404464377,59,-0.154030312476432,0.772 to 2.648
IP.IDS.NRCT,Infrastructure: Technology,"Industrial design applications, nonresident, by count",,,,,,,,,,,0.141300554756173,409,0.111744701690273,-2.058 to -0.808,0.101306236461636,572,0.038655189464298,-0.808 to -0.12,0.202825021024719,387,-0.0710702223504441,-0.119 to 0.77,0.21345587096762,464,-0.115162519843826,0.772 to 2.648
IP.IDS.RSCT,Infrastructure: Technology,"Industrial design applications, resident, by count",,,,,,,,,,,0.107513969070656,408,0.0643707719116002,-2.058 to -0.808,0.207398819880581,570,0.209945896696448,-0.808 to -0.12,0.177219887312939,373,-0.0152962924529427,-0.119 to 0.77,0.228807364128495,477,-0.186018267532322,0.772 to 2.648
IP.JRN.ARTC.SC,Infrastructure: Technology,Scientific and technical journal articles,,,,,,,,,,,0.152853575860182,1105,0.13236582662347,-2.058 to -0.808,0.137817000888836,1094,-0.00485689105169483,-0.808 to -0.12,0.234694014202917,1063,-0.187650952961897,-0.119 to 0.77,0.187254434483056,1075,-0.0606242613040906,0.772 to 2.648
IP.PAT.NRES,Infrastructure: Technology,"Patent applications, nonresidents",,,,,,,,,,,0.22798067704385,610,0.189550467265856,-2.058 to -0.808,0.104611873559441,769,-0.0666598675399321,-0.808 to -0.12,0.141442305048496,570,-0.0661608626959851,-0.119 to 0.77,0.191170040495652,821,-0.146874451487875,0.772 to 2.648
IP.PAT.RESD,Infrastructure: Technology,"Patent applications, residents",,,,,,,,,,,0.175356253013167,563,0.15350307879893,-2.058 to -0.808,0.10248349543544,727,-0.0434979563598789,-0.808 to -0.12,0.102734233270467,548,0.0338219380407734,-0.119 to 0.77,0.15001641926835,807,-0.112474237031024,0.772 to 2.648
IP.TMK.NRCT,Infrastructure: Technology,"Trademark applications, nonresident, by count",,,,,,,,,,,0.277324471925161,339,0.248831534862494,-2.058 to -0.808,0.0923867275973463,505,0.00734468820736908,-0.808 to -0.12,0.317473029668492,356,-0.294229565166592,-0.119 to 0.77,0.224545103229314,477,-0.0454322367821537,0.772 to 2.648
IP.TMK.RSCT,Infrastructure: Technology,"Trademark applications, resident, by count",,,,,,,,,,,0.185450117967551,344,0.0806299191615383,-2.058 to -0.808,0.161107902082485,506,0.117340882689537,-0.808 to -0.12,0.324939609522676,361,-0.241117670156596,-0.119 to 0.77,0.183700688322196,476,-0.117963320494073,0.772 to 2.648
IQ.CPA.BREG.XQ,Public Sector: Policy & institutions,CPIA business regulatory environment rating (1=low to 6=high),,,,,,,,,,,0.404826522049849,182,-0.36695612117549,-2.058 to -0.808,0.233134874051178,261,0.076815746451568,-0.808 to -0.12,0.282113550096553,442,0.284188950349732,-0.119 to 0.77,0.24390280343694,283,0.241106844719011,0.772 to 2.648
IQ.CPA.DEBT.XQ,Public Sector: Policy & institutions,CPIA debt policy rating (1=low to 6=high),,,,,,,,,,,0.164269556114204,182,-0.0415988027670187,-2.058 to -0.808,0.14038901625934,261,0.0519073932472569,-0.808 to -0.12,0.27676955793386,442,0.203036208016294,-0.119 to 0.77,0.309119785279182,283,0.2444521558007,0.772 to 2.648
IQ.CPA.ECON.XQ,Public Sector: Policy & institutions,CPIA economic management cluster average (1=low to 6=high),,,,,,,,,,,0.210059606020471,182,-0.159279521247612,-2.058 to -0.808,0.15972893267773,261,0.0630686609428696,-0.808 to -0.12,0.247662250051784,442,0.190444124219353,-0.119 to 0.77,0.292642633396412,283,0.233077151978437,0.772 to 2.648
IQ.CPA.ENVR.XQ,Public Sector: Policy & institutions,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),,,,,,,,,,,0.261722204334426,182,-0.280738923796864,-2.058 to -0.808,0.189568765404796,261,0.0905576305547353,-0.808 to -0.12,0.253620720554399,442,0.187526569340436,-0.119 to 0.77,0.239198448951621,283,0.257200327253414,0.772 to 2.648
IQ.CPA.FINQ.XQ,Public Sector: Policy & institutions,CPIA quality of budgetary and financial management rating (1=low to 6=high),,,,,,,,,,,0.128885867371923,182,-0.121447911838044,-2.058 to -0.808,0.146405480766994,261,0.00868794264155211,-0.808 to -0.12,0.243878691185407,442,0.246182450894993,-0.119 to 0.77,0.385307478857491,283,0.359350557254074,0.772 to 2.648
IQ.CPA.FINS.XQ,Public Sector: Policy & institutions,CPIA financial sector rating (1=low to 6=high),,,,,,,,,,,0.562777837879812,182,-0.532845559103739,-2.058 to -0.808,0.148745804497692,261,-0.0379491714108195,-0.808 to -0.12,0.182805488802886,442,0.122938356057833,-0.119 to 0.77,0.26421822986688,283,0.264106745279944,0.772 to 2.648
IQ.CPA.FISP.XQ,Public Sector: Policy & institutions,CPIA fiscal policy rating (1=low to 6=high),,,,,,,,,,,0.210010421258427,182,-0.124347905631983,-2.058 to -0.808,0.195014500115345,261,0.0969935481278545,-0.808 to -0.12,0.143725670119062,442,0.109370628987762,-0.119 to 0.77,0.305294171638961,283,0.240164897567311,0.772 to 2.648
IQ.CPA.GNDR.XQ,Public Sector: Policy & institutions,CPIA gender equality rating (1=low to 6=high),,,,,,,,,,,0.412552777148597,182,-0.411860581548536,-2.058 to -0.808,0.212550202005068,261,0.150538779490588,-0.808 to -0.12,0.245941142270295,442,0.255595139693356,-0.119 to 0.77,0.369949673451573,283,0.386060102266464,0.772 to 2.648
IQ.CPA.HRES.XQ,Public Sector: Policy & institutions,CPIA building human resources rating (1=low to 6=high),,,,,,,,,,,0.467335958616562,182,-0.479642139925243,-2.058 to -0.808,0.180046169538769,261,0.0641486450342036,-0.808 to -0.12,0.268578723164355,442,0.212636361256753,-0.119 to 0.77,0.231844169930085,283,0.195226292885729,0.772 to 2.648
IQ.CPA.IRAI.XQ,Public Sector: Policy & institutions,IDA resource allocation index (1=low to 6=high),,,,,,,,,,,0.475711589946681,182,-0.443139132449207,-2.058 to -0.808,0.207938903823195,261,0.0102685041666938,-0.808 to -0.12,0.308065341291099,442,0.266749091932533,-0.119 to 0.77,0.356873596536014,283,0.314018683514128,0.772 to 2.648
IQ.CPA.MACR.XQ,Public Sector: Policy & institutions,CPIA macroeconomic management rating (1=low to 6=high),,,,,,,,,,,0.320317700528517,182,-0.277372421449334,-2.058 to -0.808,0.145354034982262,261,0.0202464229068309,-0.808 to -0.12,0.196981702230258,442,0.182759039336907,-0.119 to 0.77,0.182428915107058,283,0.166609015462947,0.772 to 2.648
IQ.CPA.PADM.XQ,Public Sector: Policy & institutions,CPIA quality of public administration rating (1=low to 6=high),,,,,,,,,,,0.473999765257304,182,-0.44582010244546,-2.058 to -0.808,0.14494775716936,261,-0.0317088760594638,-0.808 to -0.12,0.145051713021841,442,0.102885785701682,-0.119 to 0.77,0.361186756054051,283,0.314296844963075,0.772 to 2.648
IQ.CPA.PRES.XQ,Public Sector: Policy & institutions,CPIA equity of public resource use rating (1=low to 6=high),,,,,,,,,,,0.144126612428261,182,-0.0898500816410769,-2.058 to -0.808,0.176062372994477,261,-0.00703070865427153,-0.808 to -0.12,0.22354658218961,442,0.171310865735069,-0.119 to 0.77,0.233571429623627,283,0.13401084425263,0.772 to 2.648
IQ.CPA.PROP.XQ,Public Sector: Policy & institutions,CPIA property rights and rule-based governance rating (1=low to 6=high),,,,,,,,,,,0.508136495589091,182,-0.474571836337836,-2.058 to -0.808,0.184016676212358,261,0.0838190043122868,-0.808 to -0.12,0.203457751104929,442,0.135874088265099,-0.119 to 0.77,0.382322154018507,283,0.346812771167404,0.772 to 2.648
IQ.CPA.PROT.XQ,Public Sector: Policy & institutions,CPIA social protection rating (1=low to 6=high),,,,,,,,,,,0.463555013008476,182,-0.51422947033937,-2.058 to -0.808,0.16313839450076,258,0.0250895310355066,-0.808 to -0.12,0.299541860466165,440,0.300324129120046,-0.119 to 0.77,0.361275871706946,280,0.276986098373126,0.772 to 2.648
IQ.CPA.PUBS.XQ,Public Sector: Policy & institutions,CPIA public sector management and institutions cluster average (1=low to 6=high),,,,,,,,,,,0.497882434953622,182,-0.455060586921085,-2.058 to -0.808,0.159501684291813,261,-0.0506263770478011,-0.808 to -0.12,0.267863704413416,442,0.217382930332345,-0.119 to 0.77,0.43010898981862,283,0.366221785599524,0.772 to 2.648
IQ.CPA.REVN.XQ,Public Sector: Policy & institutions,CPIA efficiency of revenue mobilization rating (1=low to 6=high),,,,,,,,,,,0.296743229350888,182,-0.240405687616987,-2.058 to -0.808,0.190681517289257,261,-0.165743430697721,-0.808 to -0.12,0.350667524442977,442,0.325955544419068,-0.119 to 0.77,0.177775959535798,283,0.118380294701775,0.772 to 2.648
IQ.CPA.SOCI.XQ,Public Sector: Policy & institutions,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),,,,,,,,,,,0.463000381568517,182,-0.473933784398661,-2.058 to -0.808,0.212228594125468,258,0.0979042468185115,-0.808 to -0.12,0.300261810095391,440,0.274762611173884,-0.119 to 0.77,0.384833229591973,283,0.332166089329516,0.772 to 2.648
IQ.CPA.STRC.XQ,Public Sector: Policy & institutions,CPIA structural policies cluster average (1=low to 6=high),,,,,,,,,,,0.522715604381466,182,-0.483358143477874,-2.058 to -0.808,0.151607240040261,261,-0.065811387013697,-0.808 to -0.12,0.276279962674937,442,0.235144842834491,-0.119 to 0.77,0.259798865028858,283,0.250657397623541,0.772 to 2.648
IQ.CPA.TRAD.XQ,Public Sector: Policy & institutions,CPIA trade rating (1=low to 6=high),,,,,,,,,,,0.196714928057329,182,-0.181059444574708,-2.058 to -0.808,0.183443415484712,261,-0.182743344758839,-0.808 to -0.12,0.163219272155046,442,0.111618277351395,-0.119 to 0.77,0.218327043976554,283,0.156330691781241,0.772 to 2.648
IQ.CPA.TRAN.XQ,Public Sector: Policy & institutions,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",,,,,,,,,,,0.490966005750335,182,-0.488820223642795,-2.058 to -0.808,0.20216699963403,261,-0.13114036694119,-0.808 to -0.12,0.220944444200252,442,0.116339034637536,-0.119 to 0.77,0.341206747343547,283,0.300032707225143,0.772 to 2.648
IQ.SCI.MTHD,Public Sector: Policy & institutions,Methodology assessment of statistical capacity (scale 0 - 100),0.59604917416367,0.211650558545736,0.237923233991326,0.434124816167683,0.0999681144027878,0.132513255828528,0.105216920102986,0.175959627120943,0.111772010112894,0.165273281582251,0.197781068592736,599,0.224190435762799,-2.058 to -0.808,0.15066991246982,504,0.0635593836627195,-0.808 to -0.12,0.134609909901152,556,-0.0263834907610081,-0.119 to 0.77,0.517557388160026,594,0.514597067789452,0.772 to 2.648
IQ.SCI.OVRL,Public Sector: Policy & institutions,Statistical Capacity Score (Overall Average) (scale 0 - 100),0.520928313429446,0.226211475058463,0.188881734461391,0.483806889778413,0.120694212279099,0.148247131282366,0.111881709749862,0.169591870195038,0.117976963052107,0.27722048801683,0.239206225419246,599,0.293270305234214,-2.058 to -0.808,0.182336765794541,504,0.102717936012793,-0.808 to -0.12,0.154230699665789,556,0.0691987510110723,-0.119 to 0.77,0.471083874360907,594,0.468032344487567,0.772 to 2.648
