Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso1_0to25,N_0to25,Pearson_iso1_0to25,range_0to25,iso1_25to50,N_25to50,Pearson_iso1_25to50,range_25to50,iso1_50to75,N_50to75,Pearson_iso1_50to75,range_50to75,iso1_75to100,N_75to100,Pearson_iso1_75to100,range_75to100
DT.NFL.RDBN.CD,Economic Policy & Debt: External debt: Net flows,"Net financial flows, RDB nonconcessional (NFL, current US$)",,,,,,,,,,,0.252504640140308,666,0.172153662587336,-2.151 to -0.732,0.122903401491655,800,0.0673112988021675,-0.728 to -0.004,0.164210070045087,564,-0.0449387266987256,-0.004 to 0.782,0.243761407924805,143,0.00323147933590739,0.785 to 1.868
DT.NFL.UNAI.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNAIDS (current US$)",,,,,,,,,,,0.153008537936055,557,-0.0417319198327092,-2.151 to -0.732,0.109496416942888,442,-0.0795869964064135,-0.728 to -0.004,0.1433357116923,397,-0.114717046083239,-0.004 to 0.782,0.327380055851383,56,-0.288933298317643,0.785 to 1.868
DT.NFL.UNCF.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNICEF (current US$)",,,,,,,,,,,0.249517975001571,1159,-0.147206143972413,-2.151 to -0.732,0.318760384399651,1104,-0.274849549020265,-0.728 to -0.004,0.156935297374331,788,-0.0708164431579794,-0.004 to 0.782,0.305960891336257,157,-0.197649084027758,0.785 to 1.868
DT.NFL.UNCR.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNHCR (current US$)",,,,,,,,,,,0.134620909866154,778,-0.12157095409041,-2.151 to -0.732,0.143991041543027,604,-0.095541615870851,-0.728 to -0.004,0.1288950503362,524,0.0671245946779846,-0.004 to 0.782,0.243827721144909,211,-0.117263140603419,0.785 to 1.868
DT.NFL.UNDP.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNDP (current US$)",,,,,,,,,,,0.351774731449118,1190,-0.313435433955527,-2.151 to -0.732,0.363944627968349,1158,-0.323115313821759,-0.728 to -0.004,0.197384770789483,931,-0.167396862207161,-0.004 to 0.782,0.423222221930246,247,-0.294226808624535,0.785 to 1.868
DT.NFL.UNEC.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNECE (current US$)",,,,,,,,,,,0,0,,-2.151 to -0.732,0.872976505262736,4,0.8792864722568,-0.728 to -0.004,0.420547075430009,9,-0.322050001220554,-0.004 to 0.782,0.491523906907913,9,0.104414366921279,0.785 to 1.868
DT.NFL.UNEP.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNEP (current US$)",,,,,,,,,,,0,0,,-2.151 to -0.732,0,0,,-0.728 to -0.004,0,0,,-0.004 to 0.782,0,0,,0.785 to 1.868
DT.NFL.UNFP.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNFPA (current US$)",,,,,,,,,,,0.210842086957204,1170,-0.0975679613185333,-2.151 to -0.732,0.305945198193356,1094,-0.299657291006029,-0.728 to -0.004,0.293375428135734,802,-0.249927464572602,-0.004 to 0.782,0.36201868773337,165,-0.279455299913469,0.785 to 1.868
DT.NFL.UNID.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNIDIR (current US$)",,,,,,,,,,,0,0,,-2.151 to -0.732,0,0,,-0.728 to -0.004,0,0,,-0.004 to 0.782,0,0,,0.785 to 1.868
DT.NFL.UNPB.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNPBF (current US$)",,,,,,,,,,,0.289132847394813,236,-0.239063268791332,-2.151 to -0.732,0.258521273342444,78,0.200087906172085,-0.728 to -0.004,0.28197511754686,47,0.0731771310792429,-0.004 to 0.782,0.520277247439227,13,0.116431840258621,0.785 to 1.868
DT.NFL.UNRW.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNRWA (current US$)",,,,,,,,,,,0,0,,-2.151 to -0.732,0.573896062191136,38,0.557887412472665,-0.728 to -0.004,0.413658204598037,56,-0.32634192887782,-0.004 to 0.782,0,0,,0.785 to 1.868
DT.NFL.UNTA.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNTA (current US$)",,,,,,,,,,,0.204796330455289,683,-0.0747530316689009,-2.151 to -0.732,0.271559112609717,681,-0.26671509402188,-0.728 to -0.004,0.444411635991775,517,-0.401225091586767,-0.004 to 0.782,0.167532482549431,194,-0.117180843152681,0.785 to 1.868
DT.NFL.UNWT.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, UNWTO (current US$)",,,,,,,,,,,0,0,,-2.151 to -0.732,1,2,-1,-0.728 to -0.004,0,0,,-0.004 to 0.782,0,1,,0.785 to 1.868
DT.NFL.WFPG.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, WFP (current US$)",,,,,,,,,,,0.115376920435513,987,-0.0895739466667589,-2.151 to -0.732,0.22333035790562,768,-0.199905637601679,-0.728 to -0.004,0.149248919220361,265,-0.107725948355207,-0.004 to 0.782,0.484228075738606,20,-0.308462794743654,0.785 to 1.868
DT.NFL.WHOL.CD,Economic Policy & Debt: Official development assistance,"Net official flows from UN agencies, WHO (current US$)",,,,,,,,,,,0.162546520777317,429,-0.0847262032341969,-2.151 to -0.732,0.261176258259882,390,-0.180957938706426,-0.728 to -0.004,0.208400644632237,307,-0.0851660300330896,-0.004 to 0.782,0.294947897669151,65,-0.274317798101795,0.785 to 1.868
DT.ODA.ALLD.CD,Economic Policy & Debt: Official development assistance,Net official development assistance and official aid received (current US$),,,,,,,,,,,0.230598679585198,1200,-0.052701769493902,-2.151 to -0.732,0.122917477722859,1200,-0.0531870826439511,-0.728 to -0.004,0.2237570984912,1028,-0.191467835834094,-0.004 to 0.782,0.268232616605179,291,-0.173645801834155,0.785 to 1.868
DT.ODA.ALLD.KD,Economic Policy & Debt: Official development assistance,Net official development assistance and official aid received (constant 2020 US$),,,,,,,,,,,0.239805807992018,1200,-0.0795048449059859,-2.151 to -0.732,0.135967678476076,1200,-0.0645455328247983,-0.728 to -0.004,0.218699685527381,1028,-0.168211615468387,-0.004 to 0.782,0.22558043950551,291,-0.12873697557915,0.785 to 1.868
DT.ODA.OATL.CD,Economic Policy & Debt: Official development assistance,Net official aid received (current US$),,,,,,,,,,,0,0,,-2.151 to -0.732,0.507693413959957,5,-0.347349746625408,-0.728 to -0.004,0.408883290762074,101,0.302942597738783,-0.004 to 0.782,0.144461184682094,118,0.0887972827001242,0.785 to 1.868
DT.ODA.OATL.KD,Economic Policy & Debt: Official development assistance,Net official aid received (constant 2020 US$),,,,,,,,,,,0,0,,-2.151 to -0.732,0.522052642363224,5,-0.0454565249496843,-0.728 to -0.004,0.409570957851935,101,0.305658589951856,-0.004 to 0.782,0.14072049468514,118,0.0738501482544941,0.785 to 1.868
DT.ODA.ODAT.CD,Economic Policy & Debt: Official development assistance,Net official development assistance received (current US$),,,,,,,,,,,0.230598679585198,1200,-0.052701769493902,-2.151 to -0.732,0.120257349372964,1195,-0.0509592779573519,-0.728 to -0.004,0.231655753668001,927,-0.215588663478718,-0.004 to 0.782,0.41364053613936,173,-0.326548128588792,0.785 to 1.868
DT.ODA.ODAT.GI.ZS,Economic Policy & Debt: Official development assistance,Net ODA received (% of gross capital formation),0.575443171600942,0.32491818729042,0.176519017628006,0.23957305312362,0.169335029779123,0.136549747176699,0.15802295094325,0.142957231562143,0.16132116245266,0.0971819731011917,0.320010319757624,1029,-0.166914333289701,-2.151 to -0.732,0.20510692365871,1037,-0.147371351379683,-0.728 to -0.004,0.0937880374152993,837,0.0863865755936243,-0.004 to 0.782,0.417235513348322,172,-0.222562657318305,0.785 to 1.868
DT.ODA.ODAT.GN.ZS,Economic Policy & Debt: Official development assistance,Net ODA received (% of GNI),0.585156529867388,0.323671312650438,0.189479276652274,0.259535764762187,0.183395446773087,0.124219515264638,0.16884086957588,0.126570726716383,0.170589042653266,0.0772611634890172,0.303109947771784,1183,-0.262143350861833,-2.151 to -0.732,0.244987080851309,1185,-0.169442806882464,-0.728 to -0.004,0.117997690182152,919,0.124692270040143,-0.004 to 0.782,0.422591385962332,170,-0.337163280940884,0.785 to 1.868
DT.ODA.ODAT.KD,Economic Policy & Debt: Official development assistance,Net official development assistance received (constant 2020 US$),,,,,,,,,,,0.239805807992018,1200,-0.0795048449059859,-2.151 to -0.732,0.133257572878309,1195,-0.06231949484783,-0.728 to -0.004,0.237291981565572,927,-0.217211206059223,-0.004 to 0.782,0.407891277554298,173,-0.305480776379266,0.785 to 1.868
DT.ODA.ODAT.MP.ZS,Economic Policy & Debt: Official development assistance,"Net ODA received (% of imports of goods, services and primary income)",0.686888007132326,0.349083761722467,0.222810105855643,0.290981952480818,0.173062873732727,0.158723516120245,0.193972755466934,0.1447334530609,0.1353777218706,0.0725315141697491,0.436214472140365,957,-0.415446755164646,-2.151 to -0.732,0.321325185543165,1103,-0.281366029609901,-0.728 to -0.004,0.101133385017356,861,0.0172161685242575,-0.004 to 0.782,0.541658552960148,145,-0.489084034134114,0.785 to 1.868
DT.ODA.ODAT.PC.ZS,Economic Policy & Debt: Official development assistance,Net ODA received per capita (current US$),0.1949273653902,0.152048274291925,0.11586894676084,0.174980196531622,0.373535538162043,0.187997892225449,0.271265250361234,0.156833104872803,0.285197768413706,0.216767105298085,0.27629200490742,1200,0.262857141898053,-2.151 to -0.732,0.109047919595961,1195,0.0146346652184678,-0.728 to -0.004,0.211555647580388,927,0.173104391293481,-0.004 to 0.782,0.309547924887739,173,-0.248835278966066,0.785 to 1.868
DT.ODA.ODAT.XP.ZS,Economic Policy & Debt: Official development assistance,Net ODA received (% of central government expense),,,,,,,,,,,0.480591415678341,412,-0.46704038028821,-2.151 to -0.732,0.289722039754686,640,-0.0828902825319233,-0.728 to -0.004,0.113689231813384,595,-0.0286139479774345,-0.004 to 0.782,0.518380784178257,111,-0.497992758180035,0.785 to 1.868
DT.TDS.DECT.CD,Economic Policy & Debt: External debt: Debt service,"Debt service on external debt, total (TDS, current US$)",,,,,,,,,,,0.182188856345487,1164,0.121757207875902,-2.151 to -0.732,0.156467392338359,1077,0.101766466534368,-0.728 to -0.004,0.152772522328646,718,0.159545454512685,-0.004 to 0.782,0.290080744598351,147,-0.195636320555593,0.785 to 1.868
DT.TDS.DECT.EX.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,"Total debt service (% of exports of goods, services and primary income)",0.206829873482709,0.117674316967519,0.103745038124037,0.234503827638753,0.0991421771980327,0.0973683849174975,0.0703084130898618,0.0677309446995691,0.118262481209835,0.0977351606161428,0.192547600233978,1019,-0.18811063327473,-2.151 to -0.732,0.0948920811449696,1021,0.0965463837677665,-0.728 to -0.004,0.14825784718285,689,-0.0733854755425362,-0.004 to 0.782,0.201550605258117,137,0.052535911636152,0.785 to 1.868
DT.TDS.DECT.GN.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,Total debt service (% of GNI),0.367186017169245,0.153611292013661,0.176142762525822,0.242129746959683,0.105468036980297,0.0939608868480079,0.0862549934566153,0.0644218008242399,0.0715568517621043,0.112848320751341,0.0909584842143992,1154,0.0410517883032291,-2.151 to -0.732,0.155004506408621,1071,0.136944487685641,-0.728 to -0.004,0.122995981064247,716,0.0600014413041381,-0.004 to 0.782,0.257844694956227,147,0.170239965357468,0.785 to 1.868
DT.TDS.DIMF.CD,Economic Policy & Debt: External debt: Debt service,"IMF repurchases and charges (TDS, current US$)",,,,,,,,,,,0.104534744796377,1135,0.00634201382789822,-2.151 to -0.732,0.0838306952564093,1018,0.032324282897702,-0.728 to -0.004,0.0880601436644669,712,-0.0499407441203706,-0.004 to 0.782,0.202706191919718,147,-0.167378025674629,0.785 to 1.868
DT.TDS.DPPF.XP.ZS,Economic Policy & Debt: External debt: Debt service,Debt service to exports (%),0.0807664413673001,0.183546113808986,0.0874007015226756,0.109335785440666,0.0884494092033007,0.102350041577516,0.100461828349331,0.176455893470179,0.0954969108564466,0.0667933565859901,0.245413824562466,1020,-0.227489974274277,-2.151 to -0.732,0.105546797497415,1026,-0.0422586619869906,-0.728 to -0.004,0.201721833555289,689,-0.187488851768677,-0.004 to 0.782,0.212851047699897,137,0.0876737339774649,0.785 to 1.868
DT.TDS.DPPG.CD,Economic Policy & Debt: External debt: Debt service,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",,,,,,,,,,,0.169555804521284,1160,0.113978291102875,-2.151 to -0.732,0.136943026921033,1072,0.115204794957176,-0.728 to -0.004,0.158103118151305,718,0.12954362183832,-0.004 to 0.782,0.237661576341101,146,-0.158833360911006,0.785 to 1.868
DT.TDS.DPPG.GN.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,Public and publicly guaranteed debt service (% of GNI),0.224876771442471,0.253412816342334,0.13859287929138,0.137787816476028,0.12774259094832,0.141602398057749,0.073136586633666,0.1081584304472,0.0677990316625385,0.173045623728243,0.101983548967399,1150,0.0677946047783671,-2.151 to -0.732,0.086884740943483,1066,0.0507805424303836,-0.728 to -0.004,0.161422964508838,716,-0.132483562394968,-0.004 to 0.782,0.313554336936505,146,0.208978571939952,0.785 to 1.868
DT.TDS.DPPG.XP.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",0.0823732752637047,0.2532781047748,0.0842639576078725,0.122801742592081,0.0900498119267866,0.10508420192464,0.0992329546003008,0.176288090009056,0.0964712657588484,0.0687482761657294,0.183994530727908,953,-0.177500291368281,-2.151 to -0.732,0.105340241769128,1006,-0.062171322120765,-0.728 to -0.004,0.229161996476105,672,-0.215358325862433,-0.004 to 0.782,0.237466323491033,137,0.104916018788389,0.785 to 1.868
DT.TDS.MLAT.CD,Economic Policy & Debt: External debt: Debt service,"Multilateral debt service (TDS, current US$)",,,,,,,,,,,0.122170269767167,1160,0.043966810419767,-2.151 to -0.732,0.101568913549828,1066,0.039444604304766,-0.728 to -0.004,0.157006546086247,718,-0.102324713794216,-0.004 to 0.782,0.243929865891418,146,-0.142287225094172,0.785 to 1.868
DT.TDS.MLAT.PG.ZS,Economic Policy & Debt: External debt: Debt ratios & other items,Multilateral debt service (% of public and publicly guaranteed debt service),0.349545571026688,0.0808215052639162,0.19555886970212,0.188743408443917,0.228098313557902,0.0826477412387586,0.13910823406385,0.061436662676604,0.172518363274728,0.163005182250571,0.227571650667773,1153,-0.214258183745632,-2.151 to -0.732,0.179158973712358,1065,-0.198267059627405,-0.728 to -0.004,0.126133181779537,718,0.0846176348748716,-0.004 to 0.782,0.203963326613447,146,-0.135159948794931,0.785 to 1.868
EG.CFT.ACCS.RU.ZS,Environment: Energy production & use,"Access to clean fuels and technologies for cooking, rural (% of rural population)",0.845623670737496,0.255427998597674,0.208612832512225,0.187656124172666,0.143536823508848,0.135711859447703,0.0465292068742379,0.0619765694098736,0.093136123781382,0.109778229744775,0.493118433609867,904,0.433167103449573,-2.151 to -0.732,0.4742985941367,857,0.505955005929736,-0.728 to -0.004,0.464416466230132,960,0.415631591963976,-0.004 to 0.782,0.566432405009632,905,0.527363755282197,0.785 to 1.868
EG.CFT.ACCS.UR.ZS,Environment: Energy production & use,"Access to clean fuels and technologies for cooking, urban (% of urban population)",0.81463370094762,0.308886263107555,0.250469909120871,0.1718376267111,0.157181627277381,0.145012057304787,0.0592674473462122,0.0685376165977501,0.0854778063376536,0.125237314265014,0.468219126700252,904,0.443326697057735,-2.151 to -0.732,0.473174736353908,857,0.519017904293703,-0.728 to -0.004,0.26279308880118,960,0.23902788207529,-0.004 to 0.782,0.513694073228166,905,0.462777774974926,0.785 to 1.868
EG.CFT.ACCS.ZS,Environment: Energy production & use,Access to clean fuels and technologies for cooking  (% of population),0.854368804698407,0.297712880804195,0.226738423249732,0.181626578209853,0.146103717446972,0.160434910146467,0.0589583783013384,0.0614862605963939,0.0849987095181658,0.114288980910435,0.453571452651757,904,0.435917691422072,-2.151 to -0.732,0.532173876564178,857,0.579548454135967,-0.728 to -0.004,0.384295285888004,960,0.329116587503092,-0.004 to 0.782,0.557374743267345,922,0.513948329912419,0.785 to 1.868
EG.EGY.PRIM.PP.KD,Environment: Energy production & use,Energy intensity level of primary energy (MJ/$2017 PPP GDP),0.260604021124133,0.340769163771906,0.181003466196591,0.106910922607593,0.255077895900416,0.219624175727992,0.059577911585661,0.121370441892571,0.1184667479148,0.0970366881890663,0.407256238996885,863,-0.369971157131821,-2.151 to -0.732,0.182849789620559,840,-0.027545711256716,-0.728 to -0.004,0.161451724999581,941,0.0398037170781214,-0.004 to 0.782,0.191017726270872,879,-0.0980416580231473,0.785 to 1.868
EG.ELC.ACCS.RU.ZS,Environment: Energy production & use,"Access to electricity, rural (% of rural population)",0.839833162857469,0.238529173124193,0.217645285226599,0.236060521251647,0.149853818298555,0.0858208524060578,0.0547180311862964,0.0564507186438596,0.0862908583002844,0.119031474468677,0.494590284174492,873,0.475549940356932,-2.151 to -0.732,0.507550895775318,1055,0.513556065446217,-0.728 to -0.004,0.442171924928,1121,0.386984931688056,-0.004 to 0.782,0.134270073453062,1152,0.120046455031929,0.785 to 1.868
EG.ELC.ACCS.UR.ZS,Environment: Energy production & use,"Access to electricity, urban (% of urban population)",0.764756460821079,0.281098239925607,0.218698062356836,0.258600871586007,0.156174455766275,0.0895540702939789,0.111843911249859,0.0840640526423219,0.0887768235615086,0.0731008506594476,0.569958958178079,1048,0.576274373917159,-2.151 to -0.732,0.37464573334977,1058,0.339077675805624,-0.728 to -0.004,0.277207124254779,1129,0.227279366171386,-0.004 to 0.782,0.207238673206002,1152,0.156703534591579,0.785 to 1.868
EG.ELC.ACCS.ZS,Environment: Energy production & use,Access to electricity (% of population),0.849002831172386,0.30109965550329,0.239505674266893,0.247360014077063,0.151793288034095,0.0756339933606493,0.0892453987433637,0.0667745276903652,0.0845184260680363,0.0994173395203209,0.542713628224833,1052,0.544294751521002,-2.151 to -0.732,0.541803417258599,1061,0.531672087144882,-0.728 to -0.004,0.421334012117556,1132,0.36842132997294,-0.004 to 0.782,0.20926796176991,1152,0.174940950950865,0.785 to 1.868
EG.ELC.COAL.ZS,Environment: Energy production & use,Electricity production from coal sources (% of total),0.336905508104215,0.278026818908426,0.130335210873886,0.139651534578792,0.133485258977282,0.125056492527514,0.15262343439739,0.0775033458571749,0.064350753470164,0.136693624427276,0.197755174236418,472,-0.193835591718228,-2.151 to -0.732,0.10934284992709,741,0.0335605545050044,-0.728 to -0.004,0.129969612813101,807,-0.0341493668265114,-0.004 to 0.782,0.323894409601749,915,-0.32281458153459,0.785 to 1.868
EG.ELC.FOSL.ZS,Environment: Energy production & use,"Electricity production from oil, gas and coal sources (% of total)",0.19913018783563,0.236493149471322,0.286461812057898,0.17987713556651,0.323571396552546,0.142276370196838,0.0768214299027601,0.115903947106296,0.147987906200778,0.0565909043748124,0.164152030694998,472,0.0717247089932323,-2.151 to -0.732,0.202899641527987,741,0.158013839148544,-0.728 to -0.004,0.158672715654139,807,0.124841171870189,-0.004 to 0.782,0.377397242206454,915,-0.415838946409105,0.785 to 1.868
EG.ELC.HYRO.ZS,Environment: Energy production & use,Electricity production from hydroelectric sources (% of total),0.331972621509569,0.154891952557851,0.250694871023923,0.231805916470898,0.249727689393489,0.123957922406389,0.0726999173196909,0.11917791240492,0.154925727382664,0.0735526880479806,0.19934638248903,472,-0.0972761719062913,-2.151 to -0.732,0.209534109101698,741,-0.174606015954794,-0.728 to -0.004,0.24920320933093,807,-0.22411533852457,-0.004 to 0.782,0.212327599439698,915,0.214225299684831,0.785 to 1.868
EG.ELC.LOSS.ZS,Environment: Energy production & use,Electric power transmission and distribution losses (% of output),0.514133815105465,0.111495703852066,0.255855718760233,0.243422953708069,0.177316685060541,0.0947149537510374,0.0896759383463286,0.126453588380159,0.0915634784175571,0.0886953865280458,0.234811639061227,432,0.184444124130953,-2.151 to -0.732,0.252831718960436,711,-0.199455003683503,-0.728 to -0.004,0.289118476272014,765,-0.23468180169069,-0.004 to 0.782,0.488026417669423,869,-0.37080562130129,0.785 to 1.868
EG.ELC.NGAS.ZS,Environment: Energy production & use,Electricity production from natural gas sources (% of total),0.230176925211616,0.204408971230084,0.300906939009264,0.116802108343945,0.463420627240748,0.158688428749962,0.115607633775075,0.130825131454942,0.111160542638071,0.0711428269021103,0.128890571876856,472,0.00517594221526009,-2.151 to -0.732,0.151332995999824,741,0.0756297514804774,-0.728 to -0.004,0.218515061097697,807,0.172228323595158,-0.004 to 0.782,0.179185126703643,915,0.0649165570198384,0.785 to 1.868
EG.ELC.NUCL.ZS,Environment: Energy production & use,Electricity production from nuclear sources (% of total),0.484044496281237,0.306060853250988,0.0695743045020406,0.139063514911257,0.104589411596454,0.101976419897648,0.0787447668814805,0.0650324888335416,0.073799317828803,0.110658486995663,0.124514499585847,451,0.116773801717277,-2.151 to -0.732,0.197388157463459,713,-0.0146962657004484,-0.728 to -0.004,0.254399344419319,768,0.257081418896205,-0.004 to 0.782,0.222001040095705,900,0.206372303207402,0.785 to 1.868
EG.ELC.PETR.ZS,Environment: Energy production & use,Electricity production from oil sources (% of total),0.284372057945289,0.343853438560398,0.109066735010857,0.108634697793613,0.133332476180425,0.215745348104681,0.098985724809432,0.0921301386925541,0.151088435781277,0.118851414393505,0.24258986031408,472,0.160194454515814,-2.151 to -0.732,0.12291940739011,741,0.0746911748471357,-0.728 to -0.004,0.15606250978476,807,-0.0672009685303973,-0.004 to 0.782,0.323898284239434,915,-0.284520941035502,0.785 to 1.868
EG.ELC.RNEW.ZS,Environment: Energy production & use,Renewable electricity output (% of total electricity output),0.289297859700097,0.204272186709023,0.28547668154243,0.191696784867973,0.198401642792218,0.119578503011004,0.079354491152301,0.0869338416306845,0.134712842228178,0.115488898254655,0.146674312072335,970,-0.0915486045120424,-2.151 to -0.732,0.182973966220729,971,-0.159725933833166,-0.728 to -0.004,0.279464012351229,918,-0.258096608007672,-0.004 to 0.782,0.294217869482843,917,0.313157279719662,0.785 to 1.868
EG.ELC.RNWX.KH,Environment: Energy production & use,"Electricity production from renewable sources, excluding hydroelectric (kWh)",,,,,,,,,,,0.167398984702482,472,0.105330546646243,-2.151 to -0.732,0.116010176712843,741,-0.0494979460990132,-0.728 to -0.004,0.125612811703235,807,-0.00712110910605855,-0.004 to 0.782,0.359501839969162,915,0.226945117021939,0.785 to 1.868
EG.ELC.RNWX.ZS,Environment: Energy production & use,"Electricity production from renewable sources, excluding hydroelectric (% of total)",0.288978559763559,0.186612831572162,0.375132339566968,0.118890664661969,0.181971266728333,0.154453640757209,0.192320623989993,0.0819591698844598,0.109131004313686,0.161413389498692,0.17993713062519,472,0.0988257039522599,-2.151 to -0.732,0.109268996600617,741,0.0872175852249466,-0.728 to -0.004,0.106829730562631,807,-0.0478200267127667,-0.004 to 0.782,0.456309955285455,915,0.390353159864262,0.785 to 1.868
EG.FEC.RNEW.ZS,Environment: Energy production & use,Renewable energy consumption (% of total final energy consumption),0.729640518400886,0.336484753559744,0.33697568189104,0.171603436183801,0.215168952711924,0.0856533474651563,0.0802071289865971,0.0989079020852179,0.0663801004521806,0.0959270991190928,0.579145686506867,1121,-0.551826202619408,-2.151 to -0.732,0.469641355724991,1122,-0.47418009655343,-0.728 to -0.004,0.222982340536836,1117,-0.211756075876896,-0.004 to 0.782,0.225168748356496,1101,0.242172526302679,0.785 to 1.868
EG.GDP.PUSE.KO.PP,Environment: Energy production & use,GDP per unit of energy use (PPP $ per kg of oil equivalent),0.153891330060762,0.46387903974867,0.194188434705574,0.135105430729194,0.173603198278241,0.174375317759424,0.109203502150447,0.206718085358309,0.132387042671306,0.150457834321166,0.46350788419995,483,0.2981761241151,-2.151 to -0.732,0.126542474734834,731,0.0560987755468064,-0.728 to -0.004,0.19235136769472,765,-0.175413142642732,-0.004 to 0.782,0.176875715082153,883,0.169103617631343,0.785 to 1.868
EG.GDP.PUSE.KO.PP.KD,Environment: Energy production & use,GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent),0.178339334818804,0.426252540717186,0.268366938223911,0.142200982022951,0.279798947502663,0.227493253621515,0.145199543416206,0.125794085579228,0.120432487914011,0.105089779523301,0.45623606317491,467,0.302471123090217,-2.151 to -0.732,0.153601704833963,720,0.0640174348160359,-0.728 to -0.004,0.2532011057862,747,-0.230362393358026,-0.004 to 0.782,0.200577609064038,883,0.205001872169751,0.785 to 1.868
EG.IMP.CONS.ZS,Environment: Energy production & use,"Energy imports, net (% of energy use)",0.26690556892254,0.328439258968512,0.178227639969048,0.198580679118881,0.375457320152584,0.443697213136019,0.120044370905264,0.162829785077634,0.108914297264921,0.185830602445351,0.3898932448481,449,-0.381023080778508,-2.151 to -0.732,0.160953056370862,712,0.00625750485856953,-0.728 to -0.004,0.156125203944811,765,-0.0253812337716594,-0.004 to 0.782,0.254799539755326,900,-0.218563868431285,0.785 to 1.868
EG.USE.COMM.CL.ZS,Environment: Energy production & use,Alternative and nuclear energy (% of total energy use),0.436615683287965,0.257577965349333,0.181915960529215,0.148623678890945,0.249183126626841,0.136786227021548,0.150197492240317,0.0826750865007614,0.175801703088033,0.0989332740037343,0.212647547263343,449,0.135602092222885,-2.151 to -0.732,0.150441564150433,712,-0.108562141292774,-0.728 to -0.004,0.126230508437571,765,0.00266002210163258,-0.004 to 0.782,0.375324837071597,900,0.401760772078487,0.785 to 1.868
EG.USE.COMM.FO.ZS,Environment: Energy production & use,Fossil fuel energy consumption (% of total),0.585746009083987,0.247987686449038,0.317553395708987,0.162826608620398,0.201139138301617,0.0932627896450936,0.153270719451071,0.0666510533613552,0.11429694424375,0.109718977511933,0.314331616068477,486,0.292085401369794,-2.151 to -0.732,0.387241565768687,741,0.362402466249012,-0.728 to -0.004,0.147449769820662,730,0.0689979749232398,-0.004 to 0.782,0.35981121749699,897,-0.380582092663096,0.785 to 1.868
EG.USE.COMM.GD.PP.KD,Environment: Energy production & use,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",0.225748887009697,0.411040918350932,0.236642100637575,0.149965200334631,0.237605652064296,0.241461280911625,0.120762765168767,0.162601500366432,0.130548649547029,0.11071375489771,0.46019076830837,467,-0.467499919484523,-2.151 to -0.732,0.172203793576796,720,0.0752325467950948,-0.728 to -0.004,0.246050591732552,747,0.108489823077089,-0.004 to 0.782,0.191649043243927,883,-0.142263668836774,0.785 to 1.868
EG.USE.CRNW.ZS,Environment: Energy production & use,Combustible renewables and waste (% of total energy),0.719212886035889,0.217969671049944,0.293032288436379,0.144377461132829,0.158124774169989,0.093458984847986,0.0787117428788691,0.114131991594662,0.182544411758047,0.14889095895034,0.447389739691501,449,-0.458971244037836,-2.151 to -0.732,0.458506884045054,712,-0.474877992480233,-0.728 to -0.004,0.258191332521446,765,-0.246736168285468,-0.004 to 0.782,0.136354671049235,900,0.0375151023249934,0.785 to 1.868
EG.USE.ELEC.KH.PC,Environment: Energy production & use,Electric power consumption (kWh per capita),0.763103820256453,0.174983446508485,0.255490443093767,0.434814871626694,0.27674177766912,0.184241521397562,0.166284210028907,0.168347202477492,0.177652503569806,0.112580369048007,0.194127841165754,451,0.0985114202096822,-2.151 to -0.732,0.550599693577225,717,0.527328167290676,-0.728 to -0.004,0.504335801027706,766,0.431706539635077,-0.004 to 0.782,0.589457717687359,869,0.485230897666851,0.785 to 1.868
